draw,phase,participant_id,archetype,amount,player_tvl_before_deposit,early_boost,second_draw_weight,entered_at_minute,withdrawn_at_minute,probability_if_player_side_wins,probability_side_and_wallet,profit_if_win,payout_multiple,ev,status,pnl,fee_paid
156,countdown,player_00239,opportunistic_player,0.066497246,1.631348159,1.0,0.066497246,20,,0.023459665,0.021113699,2.268319729,34.111483796,-0.017200624,lost,-0.066497246,0.0
156,countdown,player_00212,occasional_player,0.251365926,1.697845405,1.0,0.251365926,20,,0.088679769,0.079811792,2.092694483,8.325291008,-0.064282263,lost,-0.251365926,0.0
156,countdown,player_00163,occasional_player,0.030640914,1.949211331,1.0,0.030640914,20,,0.010809855,0.009728869,2.302383245,75.14081482,-0.007943227,lost,-0.030640914,0.0
156,countdown,player_00099,occasional_player,0.109052945,1.979852245,1.0,0.109052945,20,,0.038472955,0.03462566,2.227891815,20.429451175,-0.028134691,lost,-0.109052945,0.0
156,countdown,player_00189,opportunistic_player,0.33536324,2.08890519,1.0,0.33536324,20,,0.11831331,0.106481979,2.012897035,6.002139755,-0.085315838,lost,-0.33536324,0.0
157,bootstrap,player_00156,opportunistic_player,0.034258941,0,1.5,0.051388412,0,,0.053850433,0.04846539,0.794254709,23.183866335,0.005895296,lost,-0.034258941,0.0
157,bootstrap,player_00107,occasional_player,0.040754521,0.034258941,1.457539111,0.059401308,10,,0.062247228,0.056022505,0.788083908,19.337337026,0.005679084,lost,-0.040754521,0.0
157,bootstrap,player_00131,occasional_player,0.051602288,0.075013462,1.407027532,0.07260584,20,,0.07608439,0.068475951,0.777778529,15.072558978,0.005190352,lost,-0.051602288,0.0
157,bootstrap,player_00065,occasional_player,0.048484589,0.12661575,1.343071118,0.065118251,30,,0.06823807,0.061414263,0.780740343,16.102855761,0.002441649,lost,-0.048484589,0.0
157,bootstrap,player_00159,occasional_player,0.142328272,0.175100339,1.282978812,0.182604157,40,,0.191352732,0.172217458,0.691588844,4.859110806,0.001286814,lost,-0.142328272,0.0
157,countdown,player_00253,occasional_player,0.179371182,0.317428611,1.0,0.179371182,40,,0.187964865,0.169168378,0.65639808,3.659440009,-0.037985451,lost,-0.179371182,0.0
157,countdown,player_00254,occasional_player,0.042752058,0.496799793,1.0,0.042752058,40,,0.044800311,0.04032028,0.786186248,18.389436311,-0.009329033,lost,-0.042752058,0.0
157,countdown,player_00038,occasional_player,0.136582516,0.539551851,1.0,0.136582516,40,,0.143126191,0.128813572,0.697047313,5.103488595,-0.02919968,lost,-0.136582516,0.0
157,countdown,player_00255,occasional_player,0.164456654,0.676134367,1.0,0.164456654,40,,0.172335781,0.155102203,0.670566882,4.077468836,-0.034942664,lost,-0.164456654,0.0
158,bootstrap,player_00075,occasional_player,0.252757651,0,1.5,0.379136477,0,,0.503836888,0.453453199,0.368712483,1.458758942,0.029049969,lost,-0.252757651,0.0
158,bootstrap,player_00057,occasional_player,0.054549297,0.252757651,1.188628193,0.064838832,10,,0.086164738,0.077548264,0.55701042,10.211138372,-0.007123902,lost,-0.054549297,0.0
158,bootstrap,player_00256,occasional_player,0.040029985,0.307306948,1.121428988,0.044890786,20,,0.059655652,0.053690087,0.570803766,14.259404948,-0.007234268,lost,-0.040029985,0.0
158,countdown,player_00200,opportunistic_player,0.045910815,0.347336933,1.0,0.045910815,20,,0.061011176,0.054910058,0.565216978,12.311194599,-0.012353752,lost,-0.045910815,0.0
158,countdown,player_00182,opportunistic_player,0.148053346,0.393247748,1.0,0.148053346,20,,0.196749038,0.177074134,0.468181573,3.162249188,-0.038934081,lost,-0.148053346,0.0
158,countdown,player_00238,occasional_player,0.02510234,0.541301094,1.0,0.02510234,20,,0.03335866,0.030022794,0.584985029,23.304003887,-0.006785813,won,0.584985029,0.029293347
158,countdown,player_00195,occasional_player,0.044565854,0.566403434,1.0,0.044565854,20,,0.059223848,0.053301463,0.566494691,12.711406599,-0.011995433,lost,-0.044565854,0.0
159,bootstrap,player_00227,occasional_player,0.066185778,0,1.5,0.099278667,0,,0.119730444,0.107757399,0.637071751,9.625508229,0.009595424,lost,-0.066185778,0.0
159,bootstrap,player_00257,occasional_player,0.15325811,0.066185778,1.418408716,0.217382639,10,,0.262164276,0.235947848,0.554353035,3.617120395,0.013701217,lost,-0.15325811,0.0
159,bootstrap,player_00065,occasional_player,0.048845312,0.219443888,1.229478007,0.060054237,20,,0.072425634,0.065183071,0.653545193,13.379895976,-0.003061342,lost,-0.048845312,0.0
159,bootstrap,player_00147,occasional_player,0.081864679,0.2682892,1.169263383,0.095721372,30,,0.115440333,0.103896299,0.622176795,7.60006394,-0.008717375,lost,-0.081864679,0.0
159,countdown,player_00258,occasional_player,0.194930594,0.350153879,1.0,0.194930594,30,,0.235087025,0.211578323,0.514764176,2.640756205,-0.044774565,lost,-0.194930594,0.0
159,countdown,player_00223,occasional_player,0.103641794,0.545084473,1.0,0.103641794,30,,0.124992391,0.112493152,0.601488536,5.803532652,-0.024319461,lost,-0.103641794,0.0
159,countdown,player_00156,opportunistic_player,0.058175522,0.648726267,1.0,0.058175522,30,,0.070159897,0.063143907,0.644681494,11.081662387,-0.013794384,won,0.644681494,0.032436313
160,bootstrap,player_00146,occasional_player,0.045383089,0,1.5,0.068074634,0,,0.073432238,0.066089014,0.757458083,16.690315702,0.007675893,lost,-0.045383089,0.0
160,bootstrap,player_00131,occasional_player,0.049156294,0.045383089,1.444014282,0.070982391,10,,0.076568841,0.068911957,0.753873538,15.336256598,0.006182063,lost,-0.049156294,0.0
160,bootstrap,player_00125,occasional_player,0.15742343,0.094539383,1.383373843,0.217775455,20,,0.2349148,0.21142332,0.651019759,4.135469282,0.013500313,lost,-0.15742343,0.0
160,bootstrap,player_00084,occasional_player,0.022501144,0.251962813,1.189172346,0.026757738,30,,0.028863623,0.025977261,0.779195931,34.629169552,-0.00167525,lost,-0.022501144,0.0
160,bootstrap,player_00259,occasional_player,0.031418689,0.274463957,1.16141437,0.036490117,40,,0.039361959,0.035425763,0.770724263,24.530758204,-0.003002163,lost,-0.031418689,0.0
160,countdown,player_00260,opportunistic_player,0.393143701,0.305882646,1.0,0.393143701,40,,0.424084863,0.381676377,0.427085502,1.086334336,-0.080081591,lost,-0.393143701,0.0
160,countdown,player_00261,occasional_player,0.054340517,0.699026347,1.0,0.054340517,40,,0.05861722,0.052755498,0.748948526,13.782506455,-0.011962604,lost,-0.054340517,0.0
160,countdown,player_00262,opportunistic_player,0.059475611,0.753366864,1.0,0.059475611,40,,0.064156455,0.05774081,0.744070187,12.510509342,-0.013078226,lost,-0.059475611,0.0
161,bootstrap,player_00136,occasional_player,0.022020983,0,1.5,0.033031475,0,,0.019706736,0.017736062,1.443277613,65.541016638,0.003967644,lost,-0.022020983,0.0
161,bootstrap,player_00051,occasional_player,0.293965698,0.022020983,1.472834362,0.432962781,10,,0.258307665,0.232476899,1.184930134,4.030844898,0.049843419,lost,-0.293965698,0.0
161,bootstrap,player_00069,opportunistic_player,0.133842837,0.315986681,1.110190895,0.148591099,20,,0.08865016,0.079785144,1.337046852,9.989678057,-0.016487691,lost,-0.133842837,0.0
161,countdown,player_00235,occasional_player,0.285531278,0.449829518,1.0,0.285531278,20,,0.170349326,0.153314393,1.192942833,4.177976022,-0.058859917,lost,-0.285531278,0.0
161,countdown,player_00263,opportunistic_player,0.055447116,0.735360796,1.0,0.055447116,20,,0.033080015,0.029772013,1.411522787,25.457100183,-0.011772469,lost,-0.055447116,0.0
161,countdown,player_00050,occasional_player,0.109351457,0.790807912,1.0,0.109351457,20,,0.065239602,0.058715642,1.360313663,12.439831167,-0.023059126,lost,-0.109351457,0.0
161,countdown,player_00264,opportunistic_player,0.2189987,0.900159369,1.0,0.2189987,20,,0.130655672,0.117590104,1.256148782,5.735873236,-0.045535954,lost,-0.2189987,0.0
161,countdown,player_00265,occasional_player,0.392237595,1.119158069,1.0,0.392237595,20,,0.234010825,0.210609742,1.091571832,2.782935256,-0.079732874,lost,-0.392237595,0.0
162,bootstrap,player_00095,occasional_player,0.048422861,0,1.5,0.072634292,0,,0.119846754,0.107862079,0.448089635,9.253679473,0.005132009,lost,-0.048422861,0.0
162,bootstrap,player_00263,opportunistic_player,0.079223602,0.048422861,1.440264343,0.114102929,10,,0.188270104,0.169443093,0.418828931,5.286668623,0.00516796,lost,-0.079223602,0.0
162,bootstrap,player_00241,occasional_player,0.077882781,0.127646463,1.342532118,0.104560135,20,,0.172524471,0.155272024,0.420102711,5.394038393,-0.000559566,lost,-0.077882781,0.0
162,bootstrap,player_00186,occasional_player,0.121971554,0.205529244,1.246453963,0.152031927,30,,0.250853041,0.225767736,0.378218376,3.100873639,-0.009044806,lost,-0.121971554,0.0
162,countdown,player_00073,occasional_player,0.071713636,0.327500798,1.0,0.071713636,30,,0.11832767,0.106494903,0.425963399,5.939782479,-0.018713569,won,0.425963399,0.020925881
162,countdown,player_00266,occasional_player,0.091016815,0.399214434,1.0,0.091016815,30,,0.150177961,0.135160165,0.407625379,4.478572213,-0.023620254,lost,-0.091016815,0.0
163,bootstrap,player_00210,occasional_player,0.171613744,0,1.5,0.257420616,0,,0.152108711,0.136897839,1.304217954,7.599729041,0.030424427,won,1.304217954,0.06715085
163,bootstrap,player_00234,player_whale,0.318967207,0.171613744,1.288144677,0.41087591,10,,0.242784769,0.218506292,1.164232164,3.650005827,0.005121188,lost,-0.318967207,0.0
163,countdown,player_00267,player_whale,0.469930204,0.490580951,1.0,0.469930204,10,,0.277679692,0.249911723,1.020817317,2.172274326,-0.097374923,lost,-0.469930204,0.0
163,countdown,player_00268,occasional_player,0.126884219,0.960511155,1.0,0.126884219,10,,0.074975327,0.067477795,1.346711003,10.613699746,-0.027449263,lost,-0.126884219,0.0
163,countdown,player_00269,occasional_player,0.057466187,1.087395374,1.0,0.057466187,10,,0.033956517,0.030560866,1.412658133,24.582423284,-0.012537915,lost,-0.057466187,0.0
163,countdown,player_00270,opportunistic_player,0.369769181,1.144861561,1.0,0.369769181,10,,0.218494984,0.196645485,1.115970289,3.018018662,-0.077605222,lost,-0.369769181,0.0
164,bootstrap,player_00227,occasional_player,0.075288785,0,1.5,0.112933177,0,,0.111063901,0.099957511,0.74259313,9.863263569,0.006464656,lost,-0.075288785,0.0
164,bootstrap,player_00156,opportunistic_player,0.08845864,0.075288785,1.419691785,0.125584005,10,,0.123505332,0.111154799,0.730081768,8.25336867,0.002526055,lost,-0.08845864,0.0
164,bootstrap,player_00218,occasional_player,0.367726352,0.163747425,1.325335693,0.48736086,20,,0.479294038,0.431364635,0.464777442,1.263922042,-0.008613657,won,0.464777442,0.022735001
164,countdown,player_00221,player_whale,0.270081216,0.531473777,1.0,0.270081216,20,,0.265610818,0.239049736,0.557540321,2.064343197,-0.072238506,lost,-0.270081216,0.0
164,countdown,player_00271,occasional_player,0.020871374,0.801554993,1.0,0.020871374,20,,0.02052591,0.018473319,0.794289671,38.056415007,-0.005812644,lost,-0.020871374,0.0
165,bootstrap,player_00119,opportunistic_player,0.348515615,0,1.5,0.522773423,0,,0.358779312,0.322901381,0.899836373,2.581911208,0.054578966,lost,-0.348515615,0.0
165,bootstrap,player_00003,persistent_player,0.071433722,0.348515615,1.12798878,0.080576437,10,,0.055299595,0.049769636,1.163064171,16.28172435,-0.009993212,lost,-0.071433722,0.0
165,bootstrap,player_00075,occasional_player,0.241441259,0.419949337,1.051739266,0.253933253,20,,0.174274349,0.156846914,1.001557011,4.148242993,-0.046480816,won,1.001557011,0.050987766
165,countdown,player_00272,occasional_player,0.080168925,0.661390596,1.0,0.080168925,20,,0.05501992,0.049517928,1.154765728,14.404156324,-0.01901752,lost,-0.080168925,0.0
165,countdown,player_00042,occasional_player,0.031180706,0.741559521,1.0,0.031180706,20,,0.021399313,0.019259382,1.201304536,38.527175623,-0.007443802,lost,-0.031180706,0.0
165,countdown,player_00036,opportunistic_player,0.48845635,0.772740227,1.0,0.48845635,20,,0.335227511,0.30170476,0.766892674,1.570033176,-0.109711574,lost,-0.48845635,0.0
166,bootstrap,player_00129,occasional_player,0.353113548,0,1.5,0.529670322,0,,0.575700648,0.518130583,0.376579872,1.066455461,0.024962929,won,0.376579872,0.01809544
166,bootstrap,player_00032,occasional_player,0.025781684,0.353113548,1.122816843,0.028948109,10,,0.031463808,0.028317427,0.687545143,26.667968723,-0.005582104,lost,-0.025781684,0.0
166,bootstrap,player_00221,player_whale,0.26553026,0.378895232,1.095277778,0.290829393,20,,0.316103552,0.284493197,0.459783995,1.731569108,-0.059183289,lost,-0.26553026,0.0
166,countdown,player_00147,occasional_player,0.023725014,0.644425492,1.0,0.023725014,20,,0.025786806,0.023208126,0.689498979,29.062110524,-0.007172422,lost,-0.023725014,0.0
166,countdown,player_00072,occasional_player,0.046871848,0.668150506,1.0,0.046871848,20,,0.050945186,0.045850668,0.667509487,14.241159997,-0.014116987,lost,-0.046871848,0.0
167,bootstrap,player_00229,occasional_player,0.069928041,0,1.5,0.104892061,0,,0.144425096,0.129982586,0.4927411,7.046402174,0.003209149,lost,-0.069928041,0.0
167,bootstrap,player_00189,opportunistic_player,0.287492301,0.069928041,1.425253066,0.409749283,10,,0.564180728,0.507762655,0.286055053,0.995000743,0.003733626,lost,-0.287492301,0.0
167,bootstrap,player_00222,opportunistic_player,0.126462437,0.357420342,1.117949046,0.141378561,20,,0.194663085,0.175196776,0.439033424,3.471650827,-0.027389385,won,0.439033424,0.021383677
167,countdown,player_00273,opportunistic_player,0.070253189,0.483882779,1.0,0.070253189,20,,0.096731091,0.087057982,0.49243221,7.009392976,-0.021266934,lost,-0.070253189,0.0
168,bootstrap,player_00274,opportunistic_player,0.307912403,0,1.5,0.461868605,0,,0.381964666,0.3437682,0.723409424,2.34940008,0.046623245,lost,-0.307912403,0.0
168,bootstrap,player_00067,occasional_player,0.056778739,0.307912403,1.170638131,0.066467357,10,,0.054968408,0.049471567,0.961986405,16.942722257,-0.006378831,lost,-0.056778739,0.0
168,bootstrap,player_00152,opportunistic_player,0.096392418,0.364691142,1.109904132,0.106986343,20,,0.08847755,0.079629795,0.92435341,9.589482546,-0.015110637,lost,-0.096392418,0.0
168,countdown,player_00150,player_whale,0.573869659,0.46108356,1.0,0.573869659,20,,0.474589375,0.427130438,0.470750031,0.820308277,-0.127680793,won,0.470750031,0.023054178
169,bootstrap,player_00275,player_whale,1.519319495,0,1.5,2.278979243,0,,0.881923554,0.793731198,0.323469304,0.21290407,-0.056640533,won,0.323469304,0.015256071
169,countdown,player_00276,occasional_player,0.070877858,1.519319495,1.0,0.070877858,0,,0.027428443,0.024685599,1.69948886,23.977711905,-0.027175296,lost,-0.070877858,0.0
169,countdown,player_00209,occasional_player,0.182375774,1.590197353,1.0,0.182375774,0,,0.07057611,0.063518499,1.593565839,8.73781536,-0.069570628,lost,-0.182375774,0.0
169,countdown,player_00277,occasional_player,0.051867792,1.772573127,1.0,0.051867792,0,,0.020071893,0.018064704,1.717548422,33.113968342,-0.019903812,lost,-0.051867792,0.0
170,bootstrap,player_00120,player_whale,0.387565446,0,1.5,0.581348169,0,,0.601796014,0.541616412,0.391080945,1.009070724,0.034162219,lost,-0.387565446,0.0
170,bootstrap,player_00278,occasional_player,0.087010969,0.387565446,1.096050703,0.095368434,10,,0.098722842,0.088850558,0.676607698,7.776119564,-0.019163024,won,0.676607698,0.033843541
170,countdown,player_00279,occasional_player,0.031586787,0.474576415,1.0,0.031586787,10,,0.032697794,0.029428014,0.729260671,23.087522996,-0.009196557,lost,-0.031586787,0.0
170,countdown,player_00276,occasional_player,0.071389959,0.506163202,1.0,0.071389959,10,,0.073900969,0.066510872,0.691447658,9.685502941,-0.020652964,lost,-0.071389959,0.0
170,countdown,player_00280,opportunistic_player,0.111440376,0.577553161,1.0,0.111440376,10,,0.115360085,0.103824076,0.653399762,5.863222874,-0.032031555,lost,-0.111440376,0.0
170,countdown,player_00281,occasional_player,0.074888242,0.688993537,1.0,0.074888242,10,,0.077522297,0.069770067,0.688124289,9.188682637,-0.021652806,lost,-0.074888242,0.0
171,bootstrap,player_00111,occasional_player,0.170345751,0,1.5,0.255518627,0,,0.390591711,0.35153254,0.340439,1.99851771,0.00921171,lost,-0.170345751,0.0
171,bootstrap,player_00057,occasional_player,0.08002989,0.170345751,1.354570002,0.108406088,10,,0.165712065,0.149140859,0.426239068,5.325998426,-0.004524503,lost,-0.08002989,0.0
171,bootstrap,player_00195,occasional_player,0.058085876,0.250375641,1.286245746,0.074712711,20,,0.114207586,0.102786828,0.447085881,7.696980957,-0.006160874,lost,-0.058085876,0.0
171,bootstrap,player_00183,occasional_player,0.0812813,0.308461517,1.236655846,0.100516995,30,,0.153652615,0.138287353,0.425050229,5.229372914,-0.011262053,won,0.425050229,0.020556889
171,bootstrap,player_00143,occasional_player,0.073852148,0.389742817,1.167263218,0.086204896,40,,0.131774807,0.118597327,0.432107923,5.850986528,-0.013846636,lost,-0.073852148,0.0
171,countdown,player_00105,opportunistic_player,0.028824117,0.463594965,1.0,0.028824117,40,,0.044061215,0.039655094,0.474884552,16.475250655,-0.008849503,lost,-0.028824117,0.0
172,bootstrap,player_00217,player_whale,0.945835945,0,1.5,1.418753918,0,,0.907553567,0.81679821,0.178265292,0.188473797,-0.027672066,lost,-0.945835945,0.0
172,countdown,player_00282,occasional_player,0.080602674,0.945835945,1.0,0.080602674,0,,0.051560206,0.046404185,1.0002369,12.409475395,-0.030447194,won,1.0002369,0.050487614
172,countdown,player_00242,occasional_player,0.063916332,1.026438619,1.0,0.063916332,0,,0.040886227,0.036797605,1.016088925,15.897172019,-0.024174726,lost,-0.063916332,0.0
173,bootstrap,player_00227,occasional_player,0.057354347,0,1.5,0.08603152,0,,0.064776349,0.058298714,1.153336995,20.108972645,0.013227401,lost,-0.057354347,0.0
173,bootstrap,player_00147,occasional_player,0.054100623,0.186802254,1.340314825,0.072511867,20,,0.110957408,0.099861667,1.101476139,9.839464684,0.009229508,lost,-0.054100623,0.0
173,bootstrap,player_00147,occasional_player,0.057844099,0.240902877,1.294067699,0.07485418,30,,0.110957408,0.099861667,1.101476139,9.839464684,0.009229508,lost,-0.057844099,0.0
173,bootstrap,player_00240,occasional_player,0.030087763,0.298746976,1.244620517,0.037447847,40,,0.028195884,0.025376296,1.17924025,39.193350789,0.000600503,lost,-0.030087763,0.0
173,bootstrap,player_00127,occasional_player,0.036269326,0.199386832,1.329557083,0.048222139,50,,0.036308252,0.032677427,1.173367765,32.351518329,0.003258501,lost,-0.036269326,0.0
173,bootstrap,player_00204,occasional_player,0.035383825,0.235656158,1.29855278,0.045947764,60,,0.03459579,0.031136211,1.174208991,33.184908382,0.002278312,lost,-0.035383825,0.0
173,bootstrap,player_00024,occasional_player,0.021846454,0.271039983,1.268305435,0.027707976,70,,0.020862371,0.018776134,1.187069493,54.336941513,0.000852314,lost,-0.021846454,0.0
173,countdown,player_00183,occasional_player,0.172858436,0.292886437,1.0,0.172858436,70,,0.130151581,0.117136423,1.04360811,6.037357126,-0.030365896,lost,-0.172858436,0.0
173,countdown,player_00097,occasional_player,0.157045442,0.465744873,1.0,0.157045442,70,,0.118245386,0.106420848,1.058630455,6.74091805,-0.027672182,lost,-0.157045442,0.0
173,countdown,player_00004,persistent_player,0.605504494,0.622790315,1.0,0.605504494,70,,0.455906978,0.41031628,0.632594355,1.044739323,-0.097492379,won,0.632594355,0.031139516
173,bootstrap,player_00224,occasional_player,0.129447907,0.057354347,1.450971475,0.187825221,10,50,0.0,0.0,0.0,0.0,0.0,pending_withdrawn,0.0,0.0
174,bootstrap,player_00030,occasional_player,0.057438483,0,1.5,0.086157725,0,,0.094440379,0.084996341,0.683861546,11.905982025,0.005569307,lost,-0.057438483,0.0
174,bootstrap,player_00255,occasional_player,0.301488146,0.057438483,1.450865159,0.437418647,10,,0.479469283,0.431522355,0.452014366,1.499277409,0.023665032,lost,-0.301488146,0.0
174,bootstrap,player_00149,occasional_player,0.032032256,0.358926629,1.192961894,0.038213261,20,,0.04188684,0.037698156,0.707997462,22.102641218,-0.0041345,lost,-0.032032256,0.0
174,bootstrap,player_00092,occasional_player,0.043744518,0.390958885,1.165560408,0.050986878,30,,0.055888431,0.050299588,0.696870813,15.930471857,-0.006491872,lost,-0.043744518,0.0
174,countdown,player_00283,occasional_player,0.111851903,0.434703403,1.0,0.111851903,30,,0.122604631,0.110344168,0.632168797,5.651837655,-0.029753558,lost,-0.111851903,0.0
174,countdown,player_00284,occasional_player,0.060988646,0.546555306,1.0,0.060988646,30,,0.066851705,0.060166535,0.680488891,11.157632378,-0.016376512,won,0.680488891,0.033661789
174,countdown,player_00001,persistent_player,0.050913982,0.607543952,1.0,0.050913982,30,,0.055808527,0.050227674,0.690059822,13.553444358,-0.013696591,lost,-0.050913982,0.0
174,countdown,player_00285,occasional_player,0.075766497,0.658457934,1.0,0.075766497,30,,0.083050204,0.074745184,0.666449933,8.796103281,-0.020289393,lost,-0.075766497,0.0
175,bootstrap,player_00286,opportunistic_player,0.03525096,0,1.5,0.05287644,0,,0.029408721,0.026467849,1.46948478,41.686376202,0.004576158,lost,-0.03525096,0.0
175,bootstrap,player_00119,opportunistic_player,0.513640562,0.03525096,1.469824001,0.754961226,10,,0.419892944,0.37790365,1.015014658,1.97611858,0.064043825,lost,-0.513640562,0.0
175,countdown,player_00287,occasional_player,0.137523678,0.548891522,1.0,0.137523678,10,,0.076487666,0.068838899,1.372325698,9.978832139,-0.033587309,lost,-0.137523678,0.0
175,countdown,player_00288,opportunistic_player,0.342102142,0.6864152,1.0,0.342102142,10,,0.190269739,0.171242765,1.177976157,3.443346336,-0.08179973,won,1.177976157,0.059846837
175,countdown,player_00193,occasional_player,0.182831592,1.028517342,1.0,0.182831592,10,,0.101686938,0.091518244,1.32928318,7.270533309,-0.044445503,lost,-0.182831592,0.0
175,countdown,player_00289,occasional_player,0.327689947,1.211348934,1.0,0.327689947,10,,0.182253991,0.164028592,1.191667742,3.636570952,-0.078471844,lost,-0.327689947,0.0
176,bootstrap,player_00092,occasional_player,0.086082413,0,1.5,0.12912362,0,,0.097481869,0.087733682,1.048706106,12.182582591,0.013476762,lost,-0.086082413,0.0
176,bootstrap,player_00075,occasional_player,0.241303965,0.086082413,1.427122224,0.344370251,10,,0.2599823,0.23398407,0.901245632,3.734897732,0.02603444,lost,-0.241303965,0.0
176,bootstrap,player_00034,occasional_player,0.109067394,0.327386378,1.222833152,0.133371225,20,,0.100688598,0.090619739,1.026870374,9.415007881,-0.00612901,lost,-0.109067394,0.0
176,bootstrap,player_00290,occasional_player,0.059110679,0.436453772,1.130496183,0.066824397,30,,0.050449075,0.045404167,1.074329253,18.174875868,-0.007647783,lost,-0.059110679,0.0
176,countdown,player_00274,opportunistic_player,0.218956241,0.495564451,1.0,0.218956241,30,,0.165301001,0.148770901,0.922475969,4.213060862,-0.049144343,lost,-0.218956241,0.0
176,countdown,player_00291,occasional_player,0.081692263,0.714520692,1.0,0.081692263,30,,0.061673569,0.055506212,1.052876749,12.888328831,-0.018716635,won,1.052876749,0.053238692
176,countdown,player_00292,occasional_player,0.318190639,0.796212955,1.0,0.318190639,30,,0.240218004,0.216196204,0.828203291,2.602852472,-0.070344623,lost,-0.318190639,0.0
176,countdown,player_00286,opportunistic_player,0.032062501,1.114403594,1.0,0.032062501,30,,0.024205583,0.021785025,1.100025022,34.308771559,-0.007399946,lost,-0.032062501,0.0
177,bootstrap,player_00200,opportunistic_player,0.111874295,0,1.5,0.167811442,0,,0.109598068,0.098638261,1.263942538,11.297881593,0.023833885,lost,-0.111874295,0.0
177,bootstrap,player_00023,occasional_player,0.016486735,0.111874295,1.405802516,0.023177094,10,,0.015137017,0.013623316,1.35456072,82.160641282,0.002191477,lost,-0.016486735,0.0
177,bootstrap,player_00246,occasional_player,0.03325603,0.12836103,1.391920784,0.046289759,20,,0.030231956,0.02720876,1.33862989,40.252245683,0.004071285,lost,-0.03325603,0.0
177,bootstrap,player_00015,occasional_player,0.035913235,0.16161706,1.363919407,0.048982758,30,,0.03199076,0.028791684,1.336105545,37.20370903,0.003589497,lost,-0.035913235,0.0
177,bootstrap,player_00271,occasional_player,0.056369883,0.197530295,1.333680679,0.075179424,40,,0.049099868,0.044189881,1.31667173,23.357716206,0.004304662,lost,-0.056369883,0.0
177,bootstrap,player_00052,occasional_player,0.037920871,0.253900178,1.286217576,0.048774491,50,,0.031854741,0.028669267,1.334198291,35.183745939,0.001416779,lost,-0.037920871,0.0
177,bootstrap,player_00040,occasional_player,0.055743904,0.291821049,1.254288431,0.069918934,60,,0.045664229,0.041097806,1.31726641,23.630680939,0.000683807,lost,-0.055743904,0.0
177,countdown,player_00293,occasional_player,0.24821136,0.347564953,1.0,0.24821136,60,,0.162107453,0.145896708,1.134422327,4.570388424,-0.046489657,lost,-0.24821136,0.0
177,countdown,player_00180,occasional_player,0.059345959,0.595776313,1.0,0.059345959,60,,0.038758993,0.034883093,1.313844457,22.138734963,-0.01144483,lost,-0.059345959,0.0
177,countdown,player_00012,occasional_player,0.743462071,0.655122272,1.0,0.743462071,60,,0.485556916,0.437001225,0.663934151,0.893030293,-0.128428198,won,0.663934151,0.032756114
178,bootstrap,player_00092,occasional_player,0.061310996,0,1.5,0.091966494,0,,0.041360369,0.037224332,1.822597466,29.727089514,0.008816238,lost,-0.061310996,0.0
178,bootstrap,player_00294,occasional_player,0.427459305,0.061310996,1.448340348,0.619106559,10,,0.27843266,0.250589394,1.474756573,3.450051398,0.049215819,lost,-0.427459305,0.0
178,bootstrap,player_00016,opportunistic_player,0.738677017,0.488770301,1.088170063,0.803806216,20,,0.361498194,0.325348375,1.179099746,1.596231802,-0.114731464,lost,-0.738677017,0.0
178,countdown,player_00046,occasional_player,0.111960268,1.227447318,1.0,0.111960268,20,,0.050352229,0.045317006,1.774480658,15.849199806,-0.026472413,lost,-0.111960268,0.0
178,countdown,player_00295,occasional_player,0.068224347,1.339407586,1.0,0.068224347,20,,0.030682741,0.027614467,1.816029783,26.618500032,-0.016191673,lost,-0.068224347,0.0
178,countdown,player_00168,occasional_player,0.089041069,1.407631933,1.0,0.089041069,20,,0.040044709,0.036040238,1.796253897,20.173319088,-0.02109459,won,1.796253897,0.092353421
178,countdown,player_00296,occasional_player,0.329204664,1.496673002,1.0,0.329204664,20,,0.148054207,0.133248786,1.568098482,4.763293638,-0.076391323,lost,-0.329204664,0.0
178,countdown,player_00297,opportunistic_player,0.110231826,1.825877666,1.0,0.110231826,20,,0.049574892,0.044617402,1.776122678,16.112612321,-0.026067588,lost,-0.110231826,0.0
179,bootstrap,player_00023,occasional_player,0.012581819,0,1.5,0.018872728,0,,0.012317625,0.011085862,1.289945962,102.524600166,0.001857824,lost,-0.012581819,0.0
179,bootstrap,player_00194,player_whale,0.203252927,0.012581819,1.489391337,0.302723149,10,,0.197577694,0.177819925,1.10880841,5.455313368,0.030057721,won,1.10880841,0.05617361
179,bootstrap,player_00013,opportunistic_player,0.130233111,0.215834746,1.318013749,0.171649031,20,,0.112029819,0.100826838,1.178177235,9.046679649,0.001689766,lost,-0.130233111,0.0
179,bootstrap,player_00294,occasional_player,0.279871471,0.346067857,1.208204574,0.338141991,30,,0.220694437,0.198624993,1.036020793,3.701773493,-0.018502379,lost,-0.279871471,0.0
179,countdown,player_00119,opportunistic_player,0.418169094,0.625939328,1.0,0.418169094,30,,0.272925561,0.245633005,0.904638051,2.163330729,-0.093244,lost,-0.418169094,0.0
179,countdown,player_00298,occasional_player,0.074203865,1.044108422,1.0,0.074203865,30,,0.048430484,0.043587435,1.231405019,16.594890558,-0.017295722,lost,-0.074203865,0.0
179,countdown,player_00299,opportunistic_player,0.208412842,1.118312287,1.0,0.208412842,30,,0.13602438,0.122421942,1.10390649,5.296729702,-0.04775616,lost,-0.208412842,0.0
