participant_id,mode,archetype,staker_principal,active,active_from_draw,bankroll,cumulative_pnl,wins,losses,entries,withdrawals,fees_paid,pro_rata_received
player_00001,player,persistent_player,0.0,True,1,3.354004272,-7.280170049,0,11,11,0,0.0,0.0
player_00002,player,persistent_player,0.0,True,1,8.563354396,-6.854779462,0,6,6,0,0.0,0.0
player_00003,player,persistent_player,0.0,True,1,2.391210736,-3.319149967,0,8,8,0,0.0,0.0
player_00004,player,persistent_player,0.0,True,1,13.137389043,9.020515872,1,8,9,0,0.608674992,0.0
player_00005,player,persistent_player,0.0,True,1,1.385544692,-2.807164323,0,11,11,0,0.0,0.0
player_00006,player,persistent_player,0.0,True,1,4.565978479,-5.602462702,0,10,10,1,0.0,0.0
player_00007,player,persistent_player,0.0,True,1,1.748081057,-2.412585864,0,8,8,0,0.0,0.0
player_00008,player,persistent_player,0.0,True,1,3.466409936,-3.077683282,0,6,6,0,0.0,0.0
player_00009,player,persistent_player,0.0,True,1,2.088334267,-2.631620999,0,8,8,0,0.0,0.0
player_00010,player,persistent_player,0.0,True,1,20.72096119,-1.153955739,2,7,9,0,0.66901307,0.0
player_00011,player,persistent_player,0.0,True,1,7.590012782,-3.35284188,2,8,10,0,0.40990085,0.0
player_00012,player,persistent_player,0.0,True,1,1.591718641,-1.738063487,0,7,7,0,0.0,0.0
player_00013,player,persistent_player,0.0,True,1,14.377935707,1.32310539,3,11,14,1,0.858075711,0.0
player_00014,player,persistent_player,0.0,True,1,3.032068607,-5.113861038,0,9,9,0,0.0,0.0
player_00015,player,persistent_player,0.0,True,1,4.512004975,-0.327521125,1,9,10,0,0.356622252,0.0
player_00016,player,persistent_player,0.0,True,1,13.585803885,6.941571693,3,9,12,0,0.668564565,0.0
player_00017,player,persistent_player,0.0,True,1,1.174008786,-3.430335064,0,13,13,0,0.0,0.0
player_00018,player,persistent_player,0.0,True,1,6.800300617,-2.966004177,1,7,8,0,0.297552283,0.0
player_00019,player,persistent_player,0.0,True,1,17.602822178,12.727185474,4,14,18,0,1.431090575,0.0
player_00020,player,persistent_player,0.0,True,1,1.614699153,-4.175170181,0,10,10,0,0.0,0.0
player_00021,player,persistent_player,0.0,True,1,19.731611126,-4.436437308,3,11,15,0,0.92330709,0.0
player_00022,player,persistent_player,0.0,True,1,4.077801291,1.577801291,1,14,15,0,0.215091806,0.0
player_00023,player,persistent_player,0.0,True,1,3.159943727,-3.906740368,0,9,9,0,0.0,0.0
player_00024,player,persistent_player,0.0,True,1,0.760883114,-3.677299792,0,16,16,1,0.0,0.0
player_00025,player,opportunistic_player,0.0,True,1,2.755368877,-5.565425939,0,9,9,0,0.0,0.0
player_00026,player,occasional_player,0.0,True,1,0.57502027,-2.400388315,0,14,14,0,0.0,0.0
player_00027,player,occasional_player,0.0,True,1,2.170709844,-6.119943688,0,8,8,0,0.0,0.0
player_00028,player,occasional_player,0.0,True,1,1.12458911,-3.611953511,0,10,10,1,0.0,0.0
player_00029,player,occasional_player,0.0,True,1,2.669902782,-2.447399703,0,4,4,0,0.0,0.0
player_00030,player,occasional_player,0.0,True,1,36.942487496,16.172313045,6,3,9,0,1.181542731,0.0
player_00031,player,occasional_player,0.0,True,1,11.04170324,-2.80992021,4,10,14,0,0.850133535,0.0
player_00032,player,occasional_player,0.0,True,1,0.697529414,-5.679464337,0,14,14,0,0.0,0.0
player_00033,player,occasional_player,0.0,True,1,1.102684804,-6.10946387,0,13,13,1,0.0,0.0
player_00034,player,occasional_player,0.0,True,1,10.459144136,0.673429556,3,8,11,0,0.711498263,0.0
player_00035,player,occasional_player,0.0,True,1,0.693081977,-1.105200576,0,7,7,0,0.0,0.0
player_00036,player,occasional_player,0.0,True,1,12.528692438,3.215827275,3,5,8,1,0.615213275,0.0
player_00037,player,occasional_player,0.0,True,1,0.699328879,-1.564544316,0,8,8,0,0.0,0.0
player_00038,player,occasional_player,0.0,True,1,7.315235928,4.3988951,3,6,9,1,0.726246907,0.0
player_00039,player,opportunistic_player,0.0,True,1,3.987764557,-7.827547772,0,8,8,0,0.0,0.0
player_00040,player,opportunistic_player,0.0,True,1,11.212679686,2.14838425,2,10,12,0,0.574722184,0.0
player_00041,player,occasional_player,0.0,True,1,11.426897543,-6.315739485,1,8,9,0,0.320831907,0.0
player_00042,player,occasional_player,0.0,True,1,0.458939736,-2.145531662,0,13,13,1,0.0,0.0
player_00043,player,occasional_player,0.0,True,1,0.777104987,-2.93503223,0,9,9,0,0.0,0.0
player_00044,player,occasional_player,0.0,True,1,1.406878745,-1.678930702,0,5,5,0,0.0,0.0
player_00045,player,occasional_player,0.0,True,1,4.911832508,-1.543608461,1,11,12,0,0.342663889,0.0
player_00046,player,occasional_player,0.0,True,1,12.896395382,11.743165434,3,6,9,0,1.004588028,0.0
player_00047,player,occasional_player,0.0,True,1,0.409879811,-1.547747791,0,10,10,1,0.0,0.0
player_00048,player,occasional_player,0.0,True,1,0.195820179,-0.852814618,0,11,11,0,0.0,0.0
player_00049,player,player_whale,0.0,True,1,109.849337207,-28.3505349,4,8,12,0,1.055997656,0.0
player_00050,player,occasional_player,0.0,True,1,0.852101112,-0.627481045,0,4,4,1,0.0,0.0
player_00051,player,occasional_player,0.0,True,1,1.035846185,-2.625372229,0,10,10,0,0.0,0.0
player_00052,player,occasional_player,0.0,True,1,5.852793111,-29.147206889,2,15,17,0,0.323558388,0.0
player_00053,player,occasional_player,0.0,True,1,0.726975936,-2.893265883,0,11,11,0,0.0,0.0
player_00054,player,occasional_player,0.0,True,1,9.945559071,0.134874796,3,10,13,1,0.564120834,0.0
player_00055,player,occasional_player,0.0,True,1,3.130954892,-1.668200729,1,9,10,0,0.292762799,0.0
player_00056,player,occasional_player,0.0,True,1,0.565395992,-2.368433541,0,11,11,0,0.0,0.0
player_00057,player,occasional_player,0.0,True,1,0.194992605,-1.59383382,0,14,14,0,0.0,0.0
player_00058,player,occasional_player,0.0,True,1,0.359943371,-1.163202022,0,10,10,0,0.0,0.0
player_00059,player,occasional_player,0.0,True,1,3.36512794,-6.894422671,0,8,8,0,0.0,0.0
player_00060,player,occasional_player,0.0,True,1,0.32415314,-1.697206827,0,12,12,0,0.0,0.0
player_00061,player,occasional_player,0.0,True,1,14.967581623,8.889025328,3,2,5,0,0.592590746,0.0
player_00062,player,occasional_player,0.0,True,1,0.955615164,-1.275895412,0,5,5,1,0.0,0.0
player_00063,player,occasional_player,0.0,True,1,3.460388331,-0.767227265,1,11,14,0,0.534847621,0.0
player_00064,player,opportunistic_player,0.0,True,1,26.70797192,17.515317524,5,2,7,0,1.12577261,0.0
player_00065,player,player_whale,0.0,True,1,65.605929328,14.463238034,7,6,13,0,1.68201866,0.0
player_00066,player,occasional_player,0.0,True,1,3.947860464,-0.559936184,2,8,10,0,0.312467645,0.0
player_00067,player,occasional_player,0.0,True,1,11.959218527,3.246883475,2,5,7,0,0.489411478,0.0
player_00068,player,occasional_player,0.0,True,1,0.571772401,-8.624988623,0,17,17,0,0.0,0.0
player_00069,player,opportunistic_player,0.0,True,1,11.644589867,2.475957177,3,7,10,0,0.983375521,0.0
player_00070,player,occasional_player,0.0,True,1,1.025466527,-1.766208415,0,9,9,0,0.0,0.0
player_00071,player,player_whale,0.0,True,1,102.099494939,4.181648115,5,6,11,0,1.286146257,0.0
player_00072,player,occasional_player,0.0,True,1,15.979058932,-19.020941068,1,8,9,0,0.146448824,0.0
player_00073,player,occasional_player,0.0,True,1,0.72444181,-1.026816177,0,6,6,1,0.0,0.0
player_00074,player,occasional_player,0.0,True,1,1.230955336,-2.350220045,0,7,7,0,0.0,0.0
player_00075,player,occasional_player,0.0,True,1,2.325368437,-4.561983095,0,7,7,0,0.0,0.0
player_00076,player,occasional_player,0.0,True,1,5.978538632,0.546150958,2,7,9,0,0.360522404,0.0
player_00077,player,occasional_player,0.0,True,1,5.726738556,-4.567623734,0,4,4,0,0.0,0.0
player_00078,player,player_whale,0.0,True,1,122.479880365,-9.481294064,8,5,13,0,1.452614091,0.0
player_00079,player,occasional_player,0.0,True,1,1.602315832,-4.233785629,0,8,8,1,0.0,0.0
player_00080,player,occasional_player,0.0,True,1,0.590179982,-2.812513837,0,12,12,2,0.0,0.0
player_00081,player,occasional_player,0.0,True,1,19.444804802,2.635405864,2,3,5,0,0.496152798,0.0
player_00082,player,occasional_player,0.0,True,1,0.840289184,-1.444153662,0,7,7,0,0.0,0.0
player_00083,player,occasional_player,0.0,True,1,1.310467533,-4.465920874,0,10,10,0,0.0,0.0
player_00084,player,occasional_player,0.0,True,1,0.836039298,-1.259888216,0,6,6,1,0.0,0.0
player_00085,player,occasional_player,0.0,True,1,1.309816675,-2.610108013,0,8,8,0,0.0,0.0
player_00086,player,occasional_player,0.0,True,1,0.428282281,-2.444414756,0,12,12,1,0.0,0.0
player_00087,player,opportunistic_player,0.0,True,1,1.207250726,-1.792749274,0,7,7,0,0.0,0.0
player_00088,player,opportunistic_player,0.0,True,1,9.05212713,-3.311962067,1,8,9,0,0.218575331,0.0
player_00089,player,opportunistic_player,0.0,True,1,13.4774247,-6.404528525,1,7,9,0,0.307367624,0.0
player_00090,player,occasional_player,0.0,True,1,0.580073981,-0.816989437,0,7,7,1,0.0,0.0
player_00091,player,occasional_player,0.0,True,1,0.621172278,-0.979560276,0,7,7,0,0.0,0.0
player_00092,player,occasional_player,0.0,True,1,3.192295845,-10.828845784,0,11,11,0,0.0,0.0
player_00093,player,occasional_player,0.0,True,1,16.441989925,4.535857802,2,5,7,0,0.585847845,0.0
player_00094,player,occasional_player,0.0,True,1,1.047959073,-1.619856084,0,7,7,0,0.0,0.0
player_00095,player,occasional_player,0.0,True,1,0.786998748,-1.614209916,0,8,8,0,0.0,0.0
player_00096,player,occasional_player,0.0,True,1,0.858454277,-0.991269613,0,6,6,0,0.0,0.0
player_00097,player,occasional_player,0.0,True,1,0.581817189,-2.974669633,0,12,12,0,0.0,0.0
player_00098,player,occasional_player,0.0,True,1,5.642979584,-0.919961604,1,7,8,1,0.174293,0.0
player_00099,player,occasional_player,0.0,True,1,36.169799533,1.169799533,4,4,8,0,1.252778058,0.0
player_00100,player,opportunistic_player,0.0,True,1,23.518244239,-0.535731773,2,2,4,0,0.193403655,0.0
player_00101,player,occasional_player,0.0,True,1,1.492450365,-3.034142769,1,14,15,0,0.373163869,0.0
player_00102,player,opportunistic_player,0.0,True,1,16.235628308,-20.187353206,1,8,9,0,0.176441375,0.0
player_00103,player,occasional_player,0.0,True,1,1.13388992,-1.170740881,0,5,5,0,0.0,0.0
player_00104,player,occasional_player,0.0,True,1,2.667861289,-2.029556915,0,4,4,0,0.0,0.0
player_00105,player,occasional_player,0.0,True,1,1.43076397,-3.455099241,0,9,9,0,0.0,0.0
player_00106,player,occasional_player,0.0,True,1,0.277973275,-0.876622357,0,8,8,0,0.0,0.0
player_00107,player,occasional_player,0.0,True,1,14.181862993,0.669304729,2,5,7,1,0.498222487,0.0
player_00108,player,occasional_player,0.0,True,1,1.95400698,-2.958167438,0,6,6,0,0.0,0.0
player_00109,player,occasional_player,0.0,True,1,14.088450701,-9.851243164,2,6,8,0,0.346148252,0.0
player_00110,player,occasional_player,0.0,True,1,2.682733944,-2.8136087,0,6,6,0,0.0,0.0
player_00111,player,opportunistic_player,0.0,True,1,22.891397002,9.048338089,4,8,12,0,1.055188233,0.0
player_00112,player,occasional_player,0.0,True,1,0.253066139,-1.289393226,0,11,11,0,0.0,0.0
player_00113,player,player_whale,0.0,True,1,58.804642385,-0.936526814,3,7,10,0,0.852147627,0.0
player_00114,player,player_whale,0.0,True,1,29.004902373,-5.995097627,1,4,5,0,0.173580155,0.0
player_00115,player,occasional_player,0.0,True,1,0.403712006,-3.039417383,0,13,13,0,0.0,0.0
player_00116,player,opportunistic_player,0.0,True,1,4.154743477,-3.517304778,0,4,4,0,0.0,0.0
player_00117,player,occasional_player,0.0,True,1,0.611172966,-0.520131414,0,3,3,0,0.0,0.0
player_00118,player,occasional_player,0.0,True,1,1.099381921,-1.971676742,0,7,7,0,0.0,0.0
player_00119,player,player_whale,0.0,True,1,67.614983743,2.942938062,5,9,14,0,1.613016305,0.0
player_00120,player,occasional_player,0.0,True,1,14.178742158,7.07492164,2,4,6,0,0.769985615,0.0
player_00121,player,occasional_player,0.0,True,1,13.119375405,5.426162898,2,2,4,0,0.471731863,0.0
player_00122,player,occasional_player,0.0,True,1,6.694159949,-6.06325546,0,5,5,0,0.0,0.0
player_00123,player,occasional_player,0.0,True,1,6.710776261,0.244765727,2,8,10,0,0.666125973,0.0
player_00124,player,opportunistic_player,0.0,True,1,14.074347475,5.570207567,2,4,6,0,0.457519025,0.0
player_00125,player,opportunistic_player,0.0,True,1,5.229234755,-7.850266018,0,8,8,0,0.0,0.0
player_00126,player,occasional_player,0.0,True,1,1.419588834,-3.249840914,0,7,7,0,0.0,0.0
player_00127,player,occasional_player,0.0,True,1,14.484085814,10.020174222,3,6,9,0,0.85261667,0.0
player_00128,player,occasional_player,0.0,True,1,3.711504045,-6.110817864,0,7,7,0,0.0,0.0
player_00129,player,occasional_player,0.0,True,1,3.602363586,-4.597064537,0,5,5,0,0.0,0.0
player_00130,player,occasional_player,0.0,True,1,13.511641203,5.229899605,3,5,8,0,0.61619119,0.0
player_00131,player,occasional_player,0.0,True,1,0.940212018,-2.975363056,0,9,9,0,0.0,0.0
player_00132,player,occasional_player,0.0,True,1,2.946378918,-0.693733752,0,2,2,0,0.0,0.0
player_00133,player,opportunistic_player,0.0,True,1,37.817979324,15.579669936,8,2,10,0,1.258977088,0.0
player_00134,player,opportunistic_player,0.0,True,1,2.146153449,-2.93074973,0,8,8,0,0.0,0.0
player_00135,player,opportunistic_player,0.0,True,1,3.647265338,-0.425119513,1,5,6,0,0.147471176,0.0
player_00136,player,occasional_player,0.0,True,1,1.581091747,-2.481414457,0,6,6,0,0.0,0.0
player_00137,player,occasional_player,0.0,True,1,3.288508645,-1.449774945,0,3,3,0,0.0,0.0
player_00138,player,occasional_player,0.0,True,1,31.736880818,19.759315552,3,3,6,0,1.455939628,0.0
player_00139,player,occasional_player,0.0,True,1,10.275496207,-6.80428094,1,6,7,0,0.305846974,0.0
player_00140,player,occasional_player,0.0,True,1,1.636539672,-2.640429679,0,6,6,0,0.0,0.0
player_00141,player,opportunistic_player,0.0,True,1,3.034933316,-1.343555574,0,2,2,0,0.0,0.0
player_00142,player,occasional_player,0.0,True,1,2.171704995,-5.462071295,0,9,9,0,0.0,0.0
player_00143,player,occasional_player,0.0,True,1,0.195215024,-1.708250821,0,17,17,0,0.0,0.0
player_00144,player,occasional_player,0.0,True,1,4.400434099,-4.200466511,0,5,5,0,0.0,0.0
player_00145,player,opportunistic_player,0.0,True,1,21.880212888,-0.721473853,2,3,5,2,0.387705114,0.0
player_00146,player,occasional_player,0.0,True,1,1.500109527,-3.378322694,0,7,7,0,0.0,0.0
player_00147,player,occasional_player,0.0,True,1,1.710838337,-2.079362103,0,5,5,1,0.0,0.0
player_00148,player,occasional_player,0.0,True,1,13.448003203,10.877215948,3,4,7,0,0.667392462,0.0
player_00149,player,occasional_player,0.0,True,1,16.914748925,-8.242002864,0,3,3,0,0.0,0.0
player_00150,player,occasional_player,0.0,True,1,11.101875354,8.826640855,3,9,12,0,1.116095323,0.0
player_00151,player,occasional_player,0.0,True,1,0.785044465,-1.779123264,0,8,8,0,0.0,0.0
player_00152,player,occasional_player,0.0,True,1,2.42334874,-5.555936145,0,8,8,0,0.0,0.0
player_00153,player,occasional_player,0.0,True,1,2.092414964,-3.220560914,0,8,8,0,0.0,0.0
player_00154,player,occasional_player,0.0,True,1,1.303536368,-0.806983488,0,4,4,0,0.0,0.0
player_00155,player,occasional_player,0.0,True,1,14.196072877,-2.805133404,0,1,1,0,0.0,0.0
player_00156,player,player_whale,0.0,True,1,52.414077121,17.414077121,3,1,4,0,1.081076773,0.0
player_00157,player,occasional_player,0.0,True,1,0.600191958,-1.545459931,0,9,9,0,0.0,0.0
player_00158,player,occasional_player,0.0,True,1,3.162979902,-4.403505542,0,6,6,0,0.0,0.0
player_00159,player,occasional_player,0.0,True,1,1.390428406,-1.958054653,0,5,5,0,0.0,0.0
player_00160,player,occasional_player,0.0,True,1,10.487037605,5.236770188,1,2,3,1,0.34503307,0.0
player_00161,player,occasional_player,0.0,True,1,0.791518195,-0.208481805,0,2,2,0,0.0,0.0
player_00162,player,occasional_player,0.0,True,1,0.900482983,-4.441319255,0,11,11,0,0.0,0.0
player_00163,player,opportunistic_player,0.0,True,1,1.980311621,-1.497627789,0,5,5,1,0.0,0.0
player_00164,player,occasional_player,0.0,True,1,8.170052043,4.142046542,2,9,11,0,0.846322151,0.0
player_00165,player,occasional_player,0.0,True,1,0.204830244,-0.795169756,0,10,10,0,0.0,0.0
player_00166,player,occasional_player,0.0,True,1,0.719502485,-1.964303542,0,8,8,0,0.0,0.0
player_00167,player,occasional_player,0.0,True,1,34.76094872,19.193732482,4,6,10,0,1.654071502,0.0
player_00168,player,occasional_player,0.0,True,1,4.683810246,-1.353282567,1,6,7,0,0.143211858,0.0
player_00169,player,opportunistic_player,0.0,True,1,1.167899113,-1.832100887,0,7,7,0,0.0,0.0
player_00170,player,occasional_player,0.0,True,1,1.010278103,-2.031477326,0,8,8,0,0.0,0.0
player_00171,player,occasional_player,0.0,True,1,1.946793886,-1.599118029,0,5,5,0,0.0,0.0
player_00172,player,opportunistic_player,0.0,True,1,4.388216335,0.023330452,1,4,5,0,0.130830424,0.0
player_00173,player,occasional_player,0.0,True,1,21.088119614,-1.595829414,2,5,7,1,0.337908247,0.0
player_00174,player,occasional_player,0.0,True,1,0.571981024,-1.625160595,0,9,9,0,0.0,0.0
player_00175,player,occasional_player,0.0,True,1,3.587134341,-5.773278438,0,7,7,0,0.0,0.0
player_00176,player,opportunistic_player,0.0,True,1,12.348193132,-10.347731304,1,6,7,0,0.155266498,0.0
player_00177,player,occasional_player,0.0,True,1,8.844832487,-0.592923784,1,5,6,0,0.418224432,0.0
player_00178,player,occasional_player,0.0,True,1,1.374596714,-1.283982922,0,4,4,0,0.0,0.0
player_00179,player,occasional_player,0.0,True,1,0.774620543,-0.619066514,0,4,4,0,0.0,0.0
player_00180,player,occasional_player,0.0,True,1,9.605700432,2.20904524,2,5,7,0,0.463272561,0.0
player_00181,player,occasional_player,0.0,True,1,8.042963255,-0.068005749,1,7,8,0,0.422264372,0.0
player_00182,player,occasional_player,0.0,True,1,9.754914097,5.040346217,3,8,11,0,0.958846063,0.0
player_00183,player,occasional_player,0.0,True,1,3.911234451,-0.662727621,2,10,12,0,0.354656706,0.0
player_00184,player,occasional_player,0.0,True,1,0.350540229,-0.649459771,0,8,8,0,0.0,0.0
player_00185,player,occasional_player,0.0,True,1,0.772998897,-0.227001103,0,2,2,2,0.0,0.0
player_00186,player,occasional_player,0.0,True,1,0.505288292,-0.494711708,0,5,5,0,0.0,0.0
player_00187,player,occasional_player,0.0,True,1,1.054867217,-3.178760926,0,7,7,0,0.0,0.0
player_00188,player,occasional_player,0.0,True,1,0.707571216,-1.832112427,0,8,8,1,0.0,0.0
player_00189,player,occasional_player,0.0,True,1,0.421255368,-1.515119536,0,7,7,0,0.0,0.0
player_00190,player,opportunistic_player,0.0,True,1,2.773754526,-1.404540509,1,10,11,1,0.161519426,0.0
player_00191,player,occasional_player,0.0,True,1,3.03113921,-9.115682758,0,11,11,0,0.0,0.0
player_00192,player,occasional_player,0.0,True,1,14.59285902,9.232361294,3,3,6,0,0.711865424,0.0
player_00193,player,occasional_player,0.0,True,1,3.272683563,-4.028390438,0,5,5,0,0.0,0.0
player_00194,player,occasional_player,0.0,True,1,14.405713972,11.029029371,4,1,5,0,0.638211366,0.0
player_00195,player,occasional_player,0.0,True,1,0.355373266,-1.7746977,0,10,10,0,0.0,0.0
player_00196,player,occasional_player,0.0,True,1,0.713883987,-0.79163617,0,6,6,0,0.0,0.0
player_00197,player,occasional_player,0.0,True,1,10.194597199,4.418172021,2,4,6,0,0.462696328,0.0
player_00198,player,occasional_player,0.0,True,1,1.5200805,-2.485022537,0,6,6,0,0.0,0.0
player_00199,player,occasional_player,0.0,True,1,0.884090906,-0.63786329,0,3,3,1,0.0,0.0
player_00200,player,occasional_player,0.0,True,1,0.788351401,-1.400580223,0,6,6,0,0.0,0.0
player_00201,player,occasional_player,0.0,True,1,1.542845368,-3.568520301,0,8,8,0,0.0,0.0
player_00202,player,occasional_player,0.0,True,1,0.755509521,-0.380069625,0,3,3,0,0.0,0.0
player_00203,player,opportunistic_player,0.0,True,1,27.200974891,-3.059401769,1,4,5,0,0.425137412,0.0
player_00204,player,opportunistic_player,0.0,True,1,4.427899102,1.071419762,1,4,5,0,0.129956847,0.0
player_00205,player,occasional_player,0.0,True,1,19.654669515,-3.338776299,2,2,4,0,0.272386809,0.0
player_00206,player,occasional_player,0.0,True,1,3.894587381,-2.264145485,0,4,4,0,0.0,0.0
player_00207,player,occasional_player,0.0,True,1,1.215749451,-3.613927089,0,8,8,1,0.0,0.0
player_00208,player,occasional_player,0.0,True,1,0.964445277,-1.662148204,0,6,6,0,0.0,0.0
player_00209,player,occasional_player,0.0,True,1,11.130214306,0.507145238,1,5,6,0,0.256515212,0.0
player_00210,player,occasional_player,0.0,True,1,1.220807845,-1.65518716,0,6,6,0,0.0,0.0
player_00211,player,occasional_player,0.0,True,1,0.582537429,-0.417462571,0,4,4,0,0.0,0.0
player_00212,player,occasional_player,0.0,True,1,7.205215425,3.679016945,1,2,3,0,0.240453055,0.0
player_00213,player,occasional_player,0.0,True,1,1.591921146,-2.201372802,0,7,7,0,0.0,0.0
player_00214,player,occasional_player,0.0,True,1,1.742226473,-3.243778145,0,6,6,0,0.0,0.0
player_00215,player,occasional_player,0.0,True,1,1.511082064,-1.591378073,0,6,6,0,0.0,0.0
player_00216,player,occasional_player,0.0,True,1,0.327167977,-0.950855123,0,7,7,0,0.0,0.0
player_00217,player,occasional_player,0.0,True,1,0.386950776,-0.658699587,0,7,7,0,0.0,0.0
player_00218,player,occasional_player,0.0,True,1,0.86136856,-0.904443213,0,5,5,0,0.0,0.0
player_00219,player,occasional_player,0.0,True,1,3.234602182,-9.23331885,0,10,10,0,0.0,0.0
player_00220,player,player_whale,0.0,True,1,201.305791918,20.304256712,5,2,7,0,1.330069118,0.0
player_00221,player,occasional_player,0.0,True,1,5.856770905,-3.337956232,1,6,7,0,0.10618894,0.0
player_00222,player,occasional_player,0.0,True,1,6.813172402,4.712029264,1,3,4,0,0.465406224,0.0
player_00223,player,occasional_player,0.0,True,1,6.023816654,-5.807128911,0,5,5,0,0.0,0.0
player_00224,player,occasional_player,0.0,True,1,20.585676354,8.978042535,4,3,7,0,1.147402754,0.0
player_00225,player,occasional_player,0.0,True,1,0.62143142,-0.665583254,0,5,5,0,0.0,0.0
player_00226,player,occasional_player,0.0,True,1,1.658314176,-1.95709562,0,4,4,0,0.0,0.0
player_00227,player,occasional_player,0.0,True,1,1.671824288,-2.641642308,0,6,6,0,0.0,0.0
player_00228,player,occasional_player,0.0,True,1,3.990261946,0.558598641,1,4,5,0,0.19223916,0.0
player_00229,player,occasional_player,0.0,True,1,7.870185995,3.452710666,1,3,4,0,0.266711846,0.0
player_00230,player,occasional_player,0.0,True,1,0.672072857,-1.658360233,0,8,8,0,0.0,0.0
player_00231,player,occasional_player,0.0,True,1,0.354087654,-0.645912346,0,6,6,0,0.0,0.0
player_00232,player,occasional_player,0.0,True,1,1.584889154,-1.883091755,0,4,4,0,0.0,0.0
player_00233,player,occasional_player,0.0,True,1,0.848574481,-2.157384647,0,9,9,0,0.0,0.0
player_00234,player,occasional_player,0.0,True,1,8.927417481,-4.128150645,1,5,6,0,0.257515233,0.0
player_00235,player,opportunistic_player,0.0,True,1,10.154430482,-1.807922201,0,2,2,1,0.0,0.0
player_00236,player,occasional_player,0.0,True,1,0.697301558,-1.478428093,0,7,7,0,0.0,0.0
player_00237,player,opportunistic_player,0.0,True,1,5.600916485,0.13347861,1,4,5,0,0.101705294,0.0
player_00238,player,opportunistic_player,0.0,True,1,7.199677934,2.25389806,1,6,7,0,0.285014401,0.0
player_00239,player,opportunistic_player,0.0,True,1,4.842431588,1.749368006,1,5,6,0,0.280318508,0.0
player_00240,player,occasional_player,0.0,True,1,3.097360871,-3.092335859,0,4,4,0,0.0,0.0
player_00241,player,occasional_player,0.0,True,1,1.656540683,-1.460213401,0,5,5,1,0.0,0.0
player_00242,player,occasional_player,0.0,True,1,2.788394443,-4.087295513,0,6,6,0,0.0,0.0
player_00243,player,occasional_player,0.0,True,1,6.045998939,-2.114301947,1,7,8,0,0.321489184,0.0
player_00244,player,occasional_player,0.0,True,1,0.756910854,-2.399600173,0,9,9,0,0.0,0.0
player_00245,player,occasional_player,0.0,True,1,2.523674232,-1.563893626,0,3,3,0,0.0,0.0
player_00246,player,occasional_player,0.0,True,1,1.009354059,-0.640842137,0,4,4,0,0.0,0.0
player_00247,player,opportunistic_player,0.0,True,1,4.615757958,-1.948012802,0,3,3,1,0.0,0.0
player_00248,player,opportunistic_player,0.0,True,1,1.900804171,-1.099195829,0,4,4,0,0.0,0.0
player_00249,player,opportunistic_player,0.0,True,1,6.671495547,-0.936721298,1,10,11,0,0.426138459,0.0
player_00250,player,occasional_player,0.0,True,1,16.105338589,11.993643008,3,6,9,0,1.452454082,0.0
player_00251,player,opportunistic_player,0.0,True,1,41.167993146,-3.907224651,2,2,4,0,0.284045066,0.0
player_00252,player,occasional_player,0.0,True,1,4.406901631,-1.101901358,0,2,2,0,0.0,0.0
player_00253,player,occasional_player,0.0,True,1,9.861811654,-2.353423044,1,4,5,0,0.167127979,0.0
player_00254,player,occasional_player,0.0,True,1,0.720928729,-1.112627781,0,6,6,0,0.0,0.0
player_00255,player,opportunistic_player,0.0,True,1,14.223914395,9.85753085,2,7,9,0,0.644028791,0.0
player_00256,player,occasional_player,0.0,True,1,2.04345786,-3.467539159,0,8,8,0,0.0,0.0
player_00257,player,occasional_player,0.0,True,1,1.50896515,-2.171346177,0,7,7,0,0.0,0.0
player_00258,player,occasional_player,0.0,True,1,1.580306582,-2.046343612,0,4,4,0,0.0,0.0
player_00259,player,occasional_player,0.0,True,1,8.983798112,2.162714752,2,6,8,0,0.633938372,0.0
player_00260,player,occasional_player,0.0,True,1,2.980789835,-3.907950073,0,5,5,0,0.0,0.0
player_00261,player,occasional_player,0.0,True,1,3.868582145,-9.35862327,0,7,7,0,0.0,0.0
player_00262,player,occasional_player,0.0,True,1,1.707956434,-2.746843666,0,6,6,0,0.0,0.0
player_00263,player,opportunistic_player,0.0,True,1,2.038488142,-2.788210192,0,6,6,1,0.0,0.0
player_00264,player,opportunistic_player,0.0,True,1,10.601384637,-4.313052945,0,4,4,0,0.0,0.0
player_00265,player,occasional_player,0.0,True,1,2.454479501,-1.871118052,0,4,4,0,0.0,0.0
player_00266,player,occasional_player,0.0,True,1,1.38482763,-2.703333442,0,6,6,0,0.0,0.0
player_00267,player,occasional_player,0.0,True,1,1.194297941,-2.182183034,0,6,6,0,0.0,0.0
player_00268,player,occasional_player,0.0,True,1,9.101384481,0.785295336,1,4,5,0,0.240372542,0.0
player_00269,player,occasional_player,0.0,True,1,0.482808136,-0.699636061,0,5,5,0,0.0,0.0
player_00270,player,occasional_player,0.0,True,1,0.475911805,-0.892440954,0,8,8,0,0.0,0.0
player_00271,player,opportunistic_player,0.0,True,1,19.03883215,4.639895065,1,3,4,0,0.403750648,0.0
player_00272,player,occasional_player,0.0,True,1,7.580931174,-1.221815047,0,1,1,0,0.0,0.0
player_00273,player,opportunistic_player,0.0,True,1,5.206333329,-0.948871661,0,2,2,0,0.0,0.0
player_00274,player,opportunistic_player,0.0,True,1,34.153523556,19.2014776,5,3,8,0,1.286828724,0.0
