draw,staker_count,staker_tvl,initial_player_threshold,player_threshold,activation_threshold_pct,funding_minutes,threshold_decay_steps,cycle_minutes,pending_withdrawn_count,pending_withdrawn_tvl,player_position_count,player_tvl,bootstrap_player_tvl,countdown_player_tvl,player_effective_wallet_count,player_largest_share,player_gini,median_player_profit_multiple,target_player_probability,activated,activation_reason,winner_mode,winner_id,gross_prize,protocol_fee,winner_profit,staker_jackpot_paid,staker_pro_rata_paid,staker_erosion_paid,protocol_revenue_cumulative,staker_cumulative_pnl,player_cumulative_pnl
1,99,478.53810084,4.785381008,2.825719632,0.0059049,50,5,55,0,0,10,12.252534839,3.287856057,8.964678782,5.319996,0.259697,0.494637,16.816441833,0.9,True,activated,player,player_00006,12.252534839,0.569642952,11.158192766,0.0,0.0,0.334976671,0.569642952,-0.334976671,-0.234666282
2,99,481.333461531,4.813334615,3.508920935,0.00729,30,3,35,0,0,8,7.627851738,3.734218029,3.893633709,4.255993,0.402282,0.462726,10.280739438,0.9,True,activated,player,player_00007,7.627851738,0.349974814,6.986454881,0.0,0.0,0.336933423,0.919617766,-0.671910094,-0.247707672
3,99,510.60248437,5.106024844,4.135880123,0.0081,20,2,25,0,0,7,10.127135649,4.500195207,5.626940442,6.047999,0.230579,0.220129,5.720640312,0.9,True,activated,player,player_00013,10.127135649,0.414264568,8.228448535,0.0,0.0,0.357421739,1.333882334,-1.029331833,-0.304550501
4,101,527.088001222,5.270880012,3.458224376,0.006561,40,4,45,0,0,8,12.126131654,4.95920534,7.166926314,4.640249,0.379907,0.414542,10.110017281,0.9,True,activated,player,player_00031,12.126131654,0.549267562,10.805045281,0.0,0.0,0.368961601,1.883149896,-1.398293434,-0.484856463
5,101,526.298608504,5.262986085,3.836716856,0.00729,30,3,35,0,0,7,11.627844636,5.785605595,5.842239041,4.818351,0.306747,0.376622,8.701453876,0.9,True,activated,player,player_00035,11.627844636,0.403051676,8.026390864,0.0,0.0,0.368409026,2.286201572,-1.76670246,-0.519499112
6,102,526.261142678,5.262611427,3.83644373,0.00729,30,3,35,0,0,7,7.507678014,4.754986315,2.752691699,3.762409,0.384203,0.324565,7.39728281,0.9,True,activated,staker,staker_00106,7.507678014,0.375383901,2.252303404,2.252303404,4.879990709,0.0,2.661585473,5.365591654,-8.027177126
7,102,529.575853091,5.295758531,3.474547172,0.006561,40,4,45,0,0,7,7.875599703,4.091953769,3.783645934,3.724118,0.452508,0.447961,8.105053141,0.9,True,activated,player,player_00039,7.875599703,0.215591417,4.466940019,0.0,0.0,0.370703097,2.87717689,4.994888557,-7.872065446
8,100,504.491782135,5.044917821,3.677745092,0.00729,30,3,35,0,0,9,8.95550127,4.004406839,4.951094431,6.30762,0.260886,0.192134,6.231936637,0.9,True,activated,player,player_00043,8.95550127,0.414218626,8.223298138,0.0,0.0,0.353144247,3.291395515,4.641744309,-7.933139825
9,99,502.200816253,5.022008163,2.66890104,0.00531441,60,6,65,0,0,11,8.534762892,3.32579364,5.208969252,5.555567,0.351614,0.438273,17.444065473,0.9,True,activated,player,player_00010,8.534762892,0.276691011,5.608669772,0.0,0.0,0.351540571,3.568086526,4.290203738,-7.858290264
10,98,501.466620002,5.0146662,3.290122494,0.006561,40,4,45,0,0,8,7.745317354,3.863255303,3.882062051,3.125355,0.519496,0.398057,9.659877075,0.9,True,activated,player,player_00047,7.745317354,0.186082852,3.886600815,0.0,0.0,0.351026634,3.754169378,3.939177104,-7.693346481
11,100,509.339297297,5.093392973,3.34177513,0.006561,40,4,45,0,0,5,3.848292636,3.848292636,0,3.270215,0.459509,0.377062,7.144415443,0.9,True,activated,player,player_00013,3.848292636,0.142795784,2.982500379,0.0,0.0,0.269380485,3.896965162,3.669796619,-7.566761781
12,99,507.764848043,5.07764848,3.701605742,0.00729,30,3,35,0,0,7,5.085100895,3.727491724,1.357609171,5.219076,0.310503,0.312603,5.830317234,0.9,True,activated,staker,staker_00116,5.085100895,0.254255045,1.525530269,1.525530269,3.305315582,0.0,4.151220206,8.500642469,-12.651862676
13,98,494.744343323,4.947443433,2.921415873,0.0059049,50,5,55,0,0,8,6.245579775,4.845571377,1.400008398,5.334136,0.329196,0.362745,8.762651637,0.9,True,activated,player,player_00048,6.245579775,0.282242387,5.708926403,0.0,0.0,0.34632104,4.433462594,8.154321429,-12.587784023
14,101,516.508924484,5.165089245,4.183722288,0.0081,20,2,25,0,0,4,5.943723287,5.072023472,0.871699815,2.853892,0.508976,0.331569,4.561008031,0.9,True,activated,player,player_00058,5.943723287,0.224442405,4.625961939,0.0,0.0,0.361556247,4.657904999,7.792765182,-12.450670181
15,105,541.323154672,5.413231547,3.946245798,0.00729,30,3,35,0,0,5,4.955365598,4.609062394,0.346303204,4.030531,0.363135,0.270701,4.196215775,0.9,True,activated,player,player_00026,4.955365598,0.157794962,3.344979861,0.0,0.0,0.346875592,4.81569996,7.44588959,-12.26158955
16,106,522.470528423,5.224705284,3.085136223,0.0059049,50,5,55,0,0,7,4.657351941,3.904068188,0.753283753,4.920252,0.265148,0.355702,5.356387149,0.9,True,activated,player,player_00066,4.657351941,0.195203409,4.034879414,0.0,0.0,0.326014636,5.01090337,7.119874954,-12.130778324
17,106,522.144513787,5.221445138,3.806433506,0.00729,30,3,35,0,0,5,4.315132951,4.022135828,0.292997123,3.500223,0.43401,0.346892,6.263289859,0.9,True,activated,player,player_00006,4.315132951,0.122116204,2.622267173,0.0,0.0,0.302059307,5.133019573,6.817815648,-11.950835221
18,106,521.842454481,5.218424545,2.773284759,0.00531441,60,6,65,0,0,7,3.117487819,3.117487819,0,5.350929,0.250745,0.310728,4.950278871,0.9,True,activated,staker,staker_00005,3.117487819,0.155874391,0.935246346,0.935246346,2.026367082,0.0,5.288893964,9.779429076,-15.06832304
19,107,523.112249861,5.231122499,3.432139471,0.006561,40,4,45,0,0,8,6.827662493,3.88297561,2.944686883,4.165494,0.37824,0.500125,16.9210006,0.9,True,activated,player,player_00043,6.827662493,0.212258207,4.399084509,0.0,0.0,0.366178575,5.501152171,9.413250501,-14.914402672
20,106,520.30476938,5.203047694,3.413719592,0.006561,40,4,45,0,0,10,11.425164498,4.672789396,6.752375102,4.964884,0.303749,0.441563,12.535689112,0.9,True,activated,player,player_00010,11.425164498,0.397739064,7.921255559,0.0,0.0,0.364213339,5.898891235,9.049037162,-14.947928398
21,106,518.688095846,5.186880958,3.062801337,0.0059049,50,5,55,0,0,10,8.764402927,4.583247597,4.18115533,7.327633,0.22521,0.322513,12.263743644,0.9,True,activated,player,player_00025,8.764402927,0.391493167,7.801451835,0.0,0.0,0.363081667,6.290384402,8.685955495,-14.976339897
22,106,518.325014179,5.183250142,2.754591639,0.00531441,60,6,65,1,0.087279191,10,5.70573969,3.086313602,2.619426088,8.421676,0.159279,0.242306,7.897275474,0.9,True,activated,player,player_00076,5.70573969,0.239846803,4.919916757,0.0,0.0,0.36282751,6.530231205,8.323127985,-14.85335919
23,105,516.107668771,5.161076688,3.386182415,0.006561,40,4,45,0,0,7,7.265588361,4.536243764,2.729344597,4.380793,0.319355,0.40994,8.717635618,0.9,True,activated,player,player_00056,7.265588361,0.247264196,5.059295099,0.0,0.0,0.361275368,6.777495401,7.961852617,-14.739348018
24,105,509.914471164,5.099144712,4.130307216,0.0081,20,2,25,0,0,7,8.900126975,4.741030509,4.159096466,5.596503,0.233588,0.279507,4.769913974,0.9,True,activated,player,player_00088,8.900126975,0.341058378,6.837049303,0.0,0.0,0.35694013,7.118553778,7.604912487,-14.723466266
25,104,508.03021756,5.080302176,3.703540286,0.00729,30,3,35,0,0,4,5.287115229,5.287115229,0,2.574717,0.557825,0.377485,4.34913613,0.9,True,activated,player,player_00058,5.287115229,0.116891395,2.576557665,0.0,0.0,0.355621152,7.235445174,7.249291335,-14.484736509
26,105,513.862588009,5.13862588,3.37145244,0.006561,40,4,45,0,0,7,6.998631297,6.302544148,0.696087149,3.709883,0.413985,0.47512,10.585243319,0.9,True,activated,player,player_00033,6.998631297,0.205065205,4.255942701,0.0,0.0,0.359703812,7.440510379,6.889587523,-14.330097902
27,105,513.502884197,5.135028842,4.159373362,0.0081,20,2,25,0,0,4,9.338486797,7.34896998,1.989516817,3.360627,0.378043,0.2413,2.925549982,0.9,True,activated,staker,staker_00005,9.338486797,0.46692434,2.801546039,2.801546039,6.070016418,0.0,7.907434718,15.761149981,-23.668584699
28,101,494.722197376,4.947221974,3.245872337,0.006561,40,4,45,0,0,9,9.619596753,3.639854153,5.9797426,5.325406,0.241458,0.451163,13.544772968,0.9,True,activated,staker,staker_00061,9.619596753,0.480979838,2.885879026,2.885879026,6.252737889,0.0,8.388414556,24.899766896,-33.288181452
29,101,484.650480062,4.846504801,2.575631358,0.00531441,60,6,65,0,0,12,5.556413434,2.739997147,2.816416287,7.377406,0.229036,0.421968,17.187134165,0.9,True,activated,player,player_00048,5.556413434,0.214189853,4.408862539,0.0,0.0,0.339255336,8.602604409,24.56051156,-33.163115969
30,100,481.660164633,4.816601646,2.844155106,0.0059049,50,5,55,0,0,10,6.424093353,3.252690498,3.171402855,6.808601,0.228181,0.368131,13.23884293,0.9,True,activated,player,player_00106,6.424093353,0.304922576,6.130691051,0.0,0.0,0.337162115,8.907526984,24.223349445,-33.130876429
31,103,493.875724278,4.938757243,3.240318627,0.006561,40,4,45,0,0,10,7.050827592,4.457161967,2.593665625,6.680602,0.271219,0.371986,10.524451644,0.9,True,activated,player,player_00095,7.050827592,0.256925576,5.227298941,0.0,0.0,0.345713007,9.16445256,23.877636438,-33.042088998
32,104,494.728163528,4.947281635,2.921320333,0.0059049,50,5,55,0,0,10,4.819917598,3.690712964,1.129204634,3.99904,0.456133,0.500206,16.328689454,0.9,True,activated,player,player_00091,4.819917598,0.21573637,4.436385269,0.0,0.0,0.337394232,9.38018893,23.540242206,-32.920431136
33,107,540.376700382,5.403767004,4.377051273,0.0081,20,2,25,0,0,6,8.186521997,5.853229956,2.333292041,3.088248,0.51439,0.459988,7.374226723,0.9,True,activated,player,player_00035,8.186521997,0.198772656,4.15494415,0.0,0.0,0.37826369,9.578961586,23.161978516,-32.740940102
34,110,551.351149752,5.513511498,2.930106064,0.00531441,80,6,85,2,2.295666637,11,7.964600573,3.327167735,4.637432838,4.882667,0.336751,0.522242,10.775162642,0.9,True,activated,player,player_00069,7.964600573,0.361858452,7.261256386,0.0,0.0,0.385945805,9.940820038,22.776032711,-32.716852748
35,110,550.965203947,5.509652039,2.92805499,0.00531441,60,6,65,0,0,7,3.149130336,3.149130336,0,4.350567,0.379725,0.385851,9.333602213,0.9,True,activated,player,player_00012,3.149130336,0.147642289,3.025642615,0.0,0.0,0.220439124,10.088462327,22.555593587,-32.644055914
36,112,559.106121059,5.591061211,2.971319161,0.00531441,60,6,65,2,2.004318373,6,4.634315766,4.199111352,0.435204414,3.220709,0.419166,0.472004,13.6519071,0.9,True,activated,player,player_00125,4.634315766,0.151733707,3.207342539,0.0,0.0,0.324402104,10.240196034,22.231191484,-32.471387517
37,110,517.029020605,5.170290206,3.053004664,0.0059049,50,5,55,1,0.239584939,6,3.264907439,3.20060447,0.064302969,3.466619,0.437932,0.454184,8.667218097,0.9,True,activated,player,player_00071,3.264907439,0.155120719,3.175837188,0.0,0.0,0.228543521,10.395316753,22.002647963,-32.397964716
38,108,512.390156928,5.123901569,2.450746236,0.004782969,70,7,75,1,0.259497674,8,3.798153888,3.428633251,0.369520637,4.83344,0.36429,0.401458,10.29516835,0.9,True,activated,player,player_00034,3.798153888,0.120726218,2.559668923,0.0,0.0,0.265870772,10.516042972,21.736777191,-32.252820162
39,110,516.569158092,5.165691581,2.745260299,0.00531441,60,6,65,0,0,9,4.140570142,3.411955843,0.728614299,6.923617,0.221296,0.305745,8.304835158,0.9,True,activated,player,player_00060,4.140570142,0.161213886,3.352903752,0.0,0.0,0.28983991,10.677256858,21.446937281,-32.124194139
40,110,515.199033328,5.151990333,3.755800953,0.00729,30,3,35,1,0.314691386,7,6.306727305,3.7981177,2.508609605,4.143695,0.419951,0.386983,7.04572417,0.9,True,activated,player,player_00048,6.306727305,0.182910674,3.835942133,0.0,0.0,0.360639323,10.860167532,21.086297957,-31.94646549
41,112,524.934296368,5.249342964,2.789716074,0.00531441,60,6,65,0,0,7,3.321358605,3.321358605,0,4.85541,0.30586,0.357469,9.778015903,0.9,True,activated,player,player_00015,3.321358605,0.158696463,3.247727904,0.0,0.0,0.232495102,11.018863996,20.853802855,-31.872666851
42,111,522.266763315,5.222667633,3.807324705,0.00729,30,3,35,0,0,8,13.985757091,3.848734327,10.137022764,4.994854,0.306522,0.426318,9.474751997,0.9,True,activated,player,player_00003,13.985757091,0.678456681,13.256263673,0.0,0.0,0.365586734,11.697320677,20.488216121,-32.185536797
43,112,524.328570654,5.243285707,3.82235528,0.00729,30,3,35,0,0,6,6.160406054,5.153088896,1.007317158,4.611314,0.322168,0.304624,6.209672422,0.9,True,activated,player,player_00136,6.160406054,0.273093321,5.555803104,0.0,0.0,0.367029999,11.970413998,20.121186121,-32.091600119
44,112,523.961540655,5.239615407,3.819679631,0.00729,30,3,35,0,0,8,6.567547719,4.433426854,2.134120865,5.108909,0.33024,0.398405,10.457024852,0.9,True,activated,player,player_00007,6.567547719,0.307824534,6.215439229,0.0,0.0,0.366773078,12.278238532,19.754413043,-32.032651575
45,111,518.921634265,5.189216343,4.670294708,0.009,10,1,15,0,0,4,11.296850633,10.111131605,1.185719028,2.007442,0.661814,0.507735,8.879817562,0.9,True,activated,staker,staker_00121,11.296850633,0.564842532,3.38905519,3.38905519,7.342952911,0.0,12.843081064,30.486421144,-43.329502208
46,111,511.844419822,5.118444198,3.731345821,0.00729,30,3,35,0,0,9,10.683020134,4.353128103,6.329892031,6.468746,0.258489,0.339645,10.319909149,0.9,True,activated,player,player_00107,10.683020134,0.487535013,9.621456346,0.0,0.0,0.358291094,13.330616077,30.12813005,-43.458746127
47,113,513.207326272,5.132073263,3.741281409,0.00729,30,3,35,0,0,9,6.691285012,4.103773184,2.587511828,6.461239,0.236408,0.334572,9.173819875,0.9,True,activated,player,player_00095,6.691285012,0.259792405,5.295300817,0.0,0.0,0.359245128,13.590408482,29.768884922,-43.359293404
48,112,510.001821197,5.100018212,3.346121949,0.006561,40,4,45,0,0,10,13.214880493,3.768321361,9.446559132,3.604161,0.473682,0.583725,21.940774554,0.9,True,activated,player,player_00043,13.214880493,0.56864613,11.161277747,0.0,0.0,0.357001275,14.159054612,29.411883647,-43.570938259
49,113,509.34266565,5.093426656,3.713108033,0.00729,30,3,35,0,0,6,9.565297131,5.219026866,4.346270265,3.652496,0.382335,0.431988,9.283946781,0.9,True,activated,player,player_00142,9.565297131,0.408459231,8.117265257,0.0,0.0,0.356539866,14.567513843,29.055343781,-43.622857624
50,114,508.728743056,5.087287431,4.120702819,0.0081,20,2,25,0,0,6,6.333277363,4.826393315,1.506884048,3.569739,0.41626,0.440923,8.190411462,0.9,True,activated,player,player_00133,6.333277363,0.1848493,3.868246816,0.0,0.0,0.35611012,14.752363143,28.699233661,-43.451596804
51,115,509.335676032,5.09335676,3.34175137,0.006561,40,4,45,0,0,10,11.277757491,5.342586472,5.935171019,5.578725,0.28096,0.464314,14.705111497,0.9,True,activated,player,player_00029,11.277757491,0.405458099,8.060238847,0.0,0.0,0.356534973,15.157821241,28.342698688,-43.500519929
52,115,501.626908945,5.016269089,2.962056735,0.0059049,50,5,55,1,1.655585236,7,5.926044061,4.290423703,1.635620358,5.230019,0.270982,0.327918,5.857824541,0.9,True,activated,player,player_00066,5.926044061,0.241698718,4.943414474,0.0,0.0,0.351138836,15.399519959,27.991559851,-43.391079811
53,116,505.688478438,5.056884784,4.551196306,0.009,10,1,15,0,0,2,7.489942195,7.489942195,0,1.210512,0.903792,0.403792,4.784566783,0.9,True,activated,player,player_00161,7.489942195,0.036029482,1.038542087,0.0,0.0,0.353981935,15.435549441,27.637577917,-43.073127357
54,115,502.824807091,5.028248071,3.299033559,0.006561,40,4,45,0,0,6,4.102060442,3.445541718,0.656518724,4.169319,0.350256,0.370289,6.482602886,0.9,True,activated,staker,staker_00005,4.102060442,0.205103022,1.230618133,1.230618133,2.666339287,0.0,15.640652463,31.534535336,-47.175187799
55,116,505.23359671,5.052335967,4.54710237,0.009,10,1,15,0,0,6,14.021406487,5.128196745,8.893209742,2.661024,0.483262,0.475142,6.940783656,0.9,True,activated,player,player_00029,14.021406487,0.362269577,7.23678549,0.0,0.0,0.353663518,16.00292204,31.180871819,-47.183793859
56,117,506.615638217,5.066156382,3.693228003,0.00729,30,3,35,0,0,6,5.267199611,4.750284481,0.51691513,3.192498,0.500831,0.448292,8.41370413,0.9,True,activated,player,player_00103,5.267199611,0.220601563,4.546060653,0.0,0.0,0.354630947,16.223523604,30.826240872,-47.049764476
57,118,508.928467807,5.089284678,4.122320589,0.0081,20,2,25,0,0,6,8.287158258,6.061087028,2.22607123,3.886037,0.399726,0.397516,7.14166976,0.9,True,activated,player,player_00135,8.287158258,0.248728468,5.082090819,0.0,0.0,0.356249927,16.472252072,30.469990945,-46.942243016
58,118,508.572217879,5.085722179,4.119434965,0.0081,20,2,25,0,0,6,6.232052944,4.843092254,1.38896069,2.109653,0.666183,0.578939,17.239795995,0.9,True,activated,staker,staker_00036,6.232052944,0.311602647,1.869615883,1.869615883,4.050834414,0.0,16.783854719,36.390441241,-53.17429596
59,119,510.885492179,5.108854922,3.351919714,0.006561,40,4,45,0,0,7,6.853122607,4.973689676,1.879432931,3.330873,0.465353,0.444797,5.165815734,0.9,True,activated,player,player_00173,6.853122607,0.183199973,3.838419334,0.0,0.0,0.357619845,16.967054692,36.032821397,-52.999876089
60,117,505.329643687,5.053296437,2.983921013,0.0059049,50,5,55,0,0,11,6.777752232,3.346635981,3.431116251,8.920943,0.189688,0.259182,11.30648837,0.9,True,activated,player,player_00175,6.777752232,0.291613536,5.894387934,0.0,0.0,0.353730751,17.258668228,35.679090646,-52.937758874
61,117,504.165081326,5.041650813,3.675363443,0.00729,30,3,35,0,0,8,9.638903703,3.698464898,5.940438805,4.7766,0.353814,0.43339,7.995507259,0.9,True,activated,staker,staker_00142,9.638903703,0.481945185,2.891671111,2.891671111,6.265287407,0.0,17.740613413,44.836049164,-62.576662577
62,116,495.994094925,4.959940949,4.463946854,0.009,10,1,15,0,0,5,7.436446911,4.59261822,2.843828691,3.08513,0.445229,0.435539,4.832809072,0.9,True,activated,player,player_00031,7.436446911,0.258417989,5.257137662,0.0,0.0,0.347195866,17.999031403,44.488853298,-62.4878847
63,117,485.562333521,4.855623335,3.539749411,0.00729,30,3,35,0,0,4,3.931237194,3.931237194,0,3.102084,0.473419,0.275156,4.437109157,0.9,True,activated,player,player_00132,3.931237194,0.150177295,3.1285552,0.0,0.0,0.275186604,18.149208697,44.213666694,-62.362875391
64,118,469.513181998,4.69513182,4.225618638,0.009,10,1,15,0,0,5,8.132607029,5.242953878,2.889653151,2.235445,0.624391,0.547781,11.108987413,0.9,True,activated,player,player_00039,8.132607029,0.152734075,3.230606652,0.0,0.0,0.328659227,18.301942772,43.885007467,-62.186950239
65,119,470.996861442,4.709968614,4.238971753,0.009,10,1,15,0,0,2,9.977205082,9.977205082,0,1.187903,0.913412,0.413412,5.264696918,0.9,True,activated,player,player_00182,9.977205082,0.04319521,1.150406794,0.0,0.0,0.329697803,18.345137982,43.555309664,-61.900447646
66,120,475.078737922,4.750787379,4.275708641,0.009,10,1,15,0,0,4,7.906034365,6.175331187,1.730703178,3.038806,0.396161,0.284332,4.83486213,0.9,True,activated,player,player_00048,7.906034365,0.243138333,4.952183446,0.0,0.0,0.332555117,18.588276315,43.222754547,-61.811030862
67,118,472.679797273,4.726797973,3.10125215,0.006561,40,4,45,0,0,8,7.133602238,4.113214797,3.020387441,4.998922,0.341844,0.401477,9.980375627,0.9,True,activated,player,player_00095,7.133602238,0.319882947,6.408651844,0.0,0.0,0.330875858,18.908159262,42.891878689,-61.800037951
68,118,473.578312774,4.735783128,2.516789321,0.00531441,60,6,65,0,0,7,4.035598612,4.035598612,0,4.332874,0.342788,0.425227,10.653637736,0.9,True,activated,player,player_00084,4.035598612,0.190540428,3.902760037,0.0,0.0,0.282491903,19.09869969,42.609386786,-61.708086476
69,118,470.924094315,4.709240943,3.433036648,0.00729,30,3,35,0,0,7,13.671218427,5.281330533,8.389887894,3.992556,0.432127,0.399276,7.750393887,0.9,True,activated,player,player_00136,13.671218427,0.630529029,12.30969842,0.0,0.0,0.329646866,19.729228719,42.27973992,-62.008968639
70,122,483.471424269,4.834714243,3.524506683,0.00729,30,3,35,0,0,7,5.256205745,4.309501942,0.946703803,3.603088,0.46007,0.450699,11.40084538,0.9,True,activated,player,player_00176,5.256205745,0.211003879,4.347503694,0.0,0.0,0.338429997,19.940232598,41.941309923,-61.881542521
71,123,484.368351012,4.84368351,3.177940751,0.006561,40,4,45,0,0,9,8.2823437,3.328583364,4.953760336,5.205465,0.353103,0.416269,10.509747093,0.9,True,activated,player,player_00082,8.2823437,0.363496353,7.245488557,0.0,0.0,0.339057846,20.303728951,41.602252077,-61.905981029
72,126,497.087643635,4.970876436,2.641727544,0.00531441,60,6,65,0,0,7,4.405182925,4.405182925,0,2.392287,0.617974,0.599773,14.158724375,0.9,True,activated,player,player_00169,4.405182925,0.084144744,1.907112944,0.0,0.0,0.308362805,20.387873695,41.293889273,-61.681762968
73,126,496.77928083,4.967792808,2.933431975,0.0059049,50,5,55,0,0,7,4.440777751,3.61131783,0.829459921,4.307848,0.348061,0.427673,10.888014013,0.9,True,activated,player,player_00120,4.440777751,0.144755848,3.061215548,0.0,0.0,0.310854443,20.532629543,40.98303483,-61.515664373
74,126,498.081503691,4.980815037,4.03446018,0.0081,20,2,25,1,1.234862173,5,12.465498353,5.188112984,7.277385369,2.293723,0.540152,0.556671,23.618626955,0.9,True,activated,player,player_00048,12.465498353,0.388679122,7.733560361,0.0,0.0,0.348657053,20.921308665,40.634377778,-61.555686442
75,126,498.547449878,4.985474499,4.486927049,0.009,10,1,15,0,0,3,6.62981199,5.582935392,1.046876598,1.710317,0.741353,0.427073,5.399654408,0.9,True,activated,player,player_00029,6.62981199,0.085739127,1.97802662,0.0,0.0,0.348983215,21.007047791,40.285394563,-61.292442354
76,128,510.932620333,5.109326203,3.352228922,0.006561,40,4,45,0,0,9,6.407499794,3.422649684,2.98485011,4.393142,0.346242,0.494893,15.853724621,0.9,True,activated,player,player_00157,6.407499794,0.227043427,4.671477939,0.0,0.0,0.357652834,21.234091218,39.927741728,-61.161832946
77,128,512.941639325,5.129416393,3.028869086,0.0059049,50,5,55,0,0,6,4.254536496,4.254536496,0,2.17632,0.654785,0.568769,16.22494787,0.9,True,activated,player,player_00196,4.254536496,0.184285476,3.799241593,0.0,0.0,0.297817555,21.418376693,39.629924174,-61.048300867
78,129,515.036772676,5.150367727,4.171797859,0.0081,30,2,35,1,0.167252424,4,6.478064617,6.054660524,0.423404093,1.484993,0.812251,0.593002,12.21192523,0.9,True,activated,player,player_00135,6.478064617,0.060812668,1.51596643,0.0,0.0,0.360525741,21.479189361,39.269398433,-60.748587794
79,132,518.811999111,5.188119991,3.782139474,0.00729,30,3,35,0,0,5,5.457679412,4.185472187,1.272207225,3.046832,0.490661,0.422679,5.329846348,0.9,True,activated,player,player_00039,5.457679412,0.138990433,3.003986623,0.0,0.0,0.363168399,21.618179794,38.906230033,-60.524409827
80,133,518.973509215,5.189735092,3.783316882,0.00729,30,3,35,0,0,7,12.526912677,5.19765042,7.329262257,4.535697,0.349285,0.402687,5.977600243,0.9,True,activated,player,player_00105,12.526912677,0.496379597,9.794493793,0.0,0.0,0.363281456,22.114559391,38.542948577,-60.657507968
81,134,518.368556324,5.183685563,3.401016098,0.006561,40,4,45,0,0,8,7.31901791,3.619069652,3.699948258,4.89387,0.363041,0.395118,9.084362046,0.9,True,activated,player,player_00010,7.31901791,0.233095878,4.791679668,0.0,0.0,0.362857989,22.347655269,38.180090588,-60.527745856
82,135,572.140621325,5.721406213,3.753814617,0.006561,40,4,45,0,0,7,8.367724502,5.94952385,2.418200652,5.070939,0.31437,0.337171,7.185167094,0.9,True,activated,player,player_00214,8.367724502,0.348795585,7.027614556,0.0,0.0,0.400498435,22.696450854,37.779592153,-60.476043006
83,137,578.606707017,5.78606707,3.796238605,0.006561,40,4,45,0,0,6,5.832885244,4.833591614,0.99929363,3.847825,0.417957,0.386516,7.699230633,0.9,True,activated,staker,staker_00194,5.832885244,0.291644262,1.749865573,1.749865573,3.791375409,0.0,22.988095116,43.320833134,-66.30892825
84,137,578.511231922,5.785112319,3.795612193,0.006561,40,4,45,0,0,5,3.990178133,3.990178133,0,3.260854,0.426141,0.396158,5.961864813,0.9,True,activated,player,player_00148,3.990178133,0.188074211,3.852722474,0.0,0.0,0.279312469,23.176169327,43.041520665,-66.217689992
85,137,588.347108263,5.883471083,5.295123974,0.009,10,1,15,0,0,6,10.786572347,5.735708672,5.050863675,2.978418,0.505863,0.508441,9.969217675,0.9,True,activated,player,player_00105,10.786572347,0.266501991,5.47538081,0.0,0.0,0.411842976,23.442671318,42.629677689,-66.072349007
86,138,589.935461125,5.899354611,3.87056656,0.006561,40,4,45,1,0.286948875,4,4.721421677,4.721421677,0,2.181355,0.587168,0.486485,11.392156,0.9,True,activated,player,player_00188,4.721421677,0.097457799,2.182197699,0.0,0.0,0.330499517,23.540129117,42.299178172,-65.839307289
87,139,601.50967169,6.015096717,3.55185446,0.0059049,50,5,55,0,0,11,6.677876192,5.197083416,1.480792776,7.82464,0.189838,0.35702,12.838591029,0.9,True,activated,player,player_00179,6.677876192,0.31766226,6.456639715,0.0,0.0,0.42105677,23.857791377,41.878121402,-65.735912779
88,142,608.773980704,6.087739807,3.594749479,0.0059049,50,5,55,0,0,9,5.65012594,4.028842611,1.621283329,6.604783,0.250825,0.332145,8.731898543,0.9,True,activated,staker,staker_00066,5.65012594,0.282506297,1.695037782,1.695037782,3.672581861,0.0,24.140297674,47.245741045,-71.386038719
89,144,613.786483445,6.137864834,4.474503464,0.00729,30,3,35,0,0,4,4.70806436,4.70806436,0,1.321029,0.866437,0.629025,19.936785234,0.9,True,activated,player,player_00228,4.70806436,0.031441204,0.926947377,0.0,0.0,0.329564505,24.171738878,46.91617654,-71.087915418
90,144,613.45691894,6.134569189,5.52111227,0.009,10,1,15,0,0,5,7.359172732,5.553055296,1.806117436,1.715364,0.739501,0.646293,20.757703262,0.9,True,activated,staker,staker_00066,7.359172732,0.367958637,2.20775182,2.20775182,4.783462276,0.0,24.539697515,53.907390635,-78.44708815
91,145,614.490183491,6.144901835,2.939087498,0.004782969,70,7,75,0,0,9,6.331639385,6.155432484,0.176206901,1.864237,0.721541,0.594954,25.103611944,0.9,True,activated,player,player_00135,6.331639385,0.08815501,2.105088322,0.0,0.0,0.430143128,24.627852525,53.477247507,-78.105100031
92,146,621.362700303,6.213627003,3.669084609,0.0059049,50,5,55,0,0,11,15.903683823,9.629185545,6.274498278,4.40018,0.392689,0.563427,27.14084677,0.9,True,activated,player,player_00186,15.903683823,0.726122009,14.231272069,0.0,0.0,0.43495389,25.353974534,53.042293616,-78.396268151
93,148,627.027196914,6.270271969,2.999051645,0.004782969,70,7,75,0,0,9,5.198831091,4.751015008,0.447816083,4.621848,0.32911,0.472898,12.88314299,0.9,True,activated,player,player_00180,5.198831091,0.185054741,3.879958264,0.0,0.0,0.363918176,25.539029276,52.67837544,-78.217404716
94,147,623.974141164,6.239741412,3.316054416,0.00531441,60,6,65,0,0,12,8.425014911,3.621447566,4.803567345,5.95336,0.263187,0.480113,14.275053143,0.9,True,activated,player,player_00129,8.425014911,0.372307229,7.510619248,0.0,0.0,0.436781899,25.911336505,52.241593541,-78.152930046
