participant_id,mode,archetype,staker_principal,active,active_from_draw,bankroll,cumulative_pnl,wins,losses,entries,withdrawals,fees_paid,pro_rata_received
player_00001,player,persistent_player,0.0,True,1,48.978425141,22.174647742,1,7,8,0,3.495937098,0.0
player_00002,player,persistent_player,0.0,True,1,126.170951119,3.303954289,1,5,6,0,2.540044011,0.0
player_00003,player,persistent_player,0.0,True,1,19.807762755,-18.5553412,0,7,7,0,0.0,0.0
player_00004,player,persistent_player,0.0,True,1,29.840863516,-24.366086712,0,5,5,2,0.0,0.0
player_00005,player,persistent_player,0.0,True,1,5.483183489,-11.798833793,0,11,11,0,0.0,0.0
player_00006,player,persistent_player,0.0,True,1,21.326485493,-22.286540462,0,7,7,0,0.0,0.0
player_00007,player,persistent_player,0.0,True,1,71.257786897,14.116441819,2,13,15,0,4.666018576,0.0
player_00008,player,persistent_player,0.0,True,1,4.822326488,-14.880253917,0,14,14,0,0.0,0.0
player_00009,player,persistent_player,0.0,True,1,6.902919359,-23.770712425,0,13,13,0,0.0,0.0
player_00010,player,persistent_player,0.0,True,1,125.512787135,24.162661096,1,12,13,0,5.895819577,0.0
player_00011,player,persistent_player,0.0,True,1,39.869629247,-1.041226831,2,12,14,0,4.354174281,0.0
player_00012,player,persistent_player,0.0,True,1,15.467152594,-70.837206139,0,16,16,0,0.0,0.0
player_00013,player,persistent_player,0.0,True,1,16.091615328,-31.22055571,0,11,11,0,0.0,0.0
player_00014,player,persistent_player,0.0,True,1,24.974516567,-51.231708399,0,12,12,0,0.0,0.0
player_00015,player,persistent_player,0.0,True,1,64.298351133,-45.222607307,0,8,8,0,0.0,0.0
player_00016,player,persistent_player,0.0,True,1,38.486791935,20.359698089,1,9,10,1,4.287175476,0.0
player_00017,player,persistent_player,0.0,True,1,119.445974088,40.324194733,2,10,12,1,5.763944222,0.0
player_00018,player,persistent_player,0.0,True,1,22.273954648,-53.000938357,0,13,13,0,0.0,0.0
player_00019,player,persistent_player,0.0,True,1,7.906066917,-23.488331834,0,12,12,0,0.0,0.0
player_00020,player,persistent_player,0.0,True,1,24.701234874,5.883294036,1,8,9,0,2.84074615,0.0
player_00021,player,persistent_player,0.0,True,1,16.452393262,-21.091122583,1,13,14,0,1.698195198,0.0
player_00022,player,persistent_player,0.0,True,1,16.793224075,-27.61411203,0,9,9,0,0.0,0.0
player_00023,player,persistent_player,0.0,True,1,98.96920208,56.521336429,2,7,9,0,5.510884171,0.0
player_00024,player,persistent_player,0.0,True,1,5.18826531,-7.31173469,0,9,9,1,0.0,0.0
player_00025,player,persistent_player,0.0,True,1,64.777539416,41.480487885,2,11,13,1,7.420469747,0.0
player_00026,player,persistent_player,0.0,True,1,40.062454048,12.364040733,1,6,7,0,2.640795927,0.0
player_00027,player,persistent_player,0.0,True,1,56.369315377,-44.347812716,1,10,11,0,3.473617153,0.0
player_00028,player,persistent_player,0.0,True,1,45.997278387,31.155271638,2,8,10,0,4.396016195,0.0
player_00029,player,persistent_player,0.0,True,1,8.172293773,-16.486707295,0,12,12,0,0.0,0.0
player_00030,player,persistent_player,0.0,True,1,90.178840511,37.435727324,3,9,13,0,7.637536424,0.0
player_00031,player,persistent_player,0.0,True,1,276.876556063,-123.123443937,6,10,16,0,11.974425056,0.0
player_00032,player,persistent_player,0.0,True,1,19.329905346,-34.562946305,0,10,10,1,0.0,0.0
player_00033,player,persistent_player,0.0,True,1,14.580787402,-31.414754817,0,10,10,0,0.0,0.0
player_00034,player,persistent_player,0.0,True,1,284.570608162,239.430780825,5,6,11,0,14.319907107,0.0
player_00035,player,persistent_player,0.0,True,1,9.309929257,-6.838846357,0,6,6,0,0.0,0.0
player_00036,player,persistent_player,0.0,True,1,6.17136928,-27.858737109,0,16,16,1,0.0,0.0
player_00037,player,persistent_player,0.0,True,1,22.684277929,-34.805234671,0,8,8,1,0.0,0.0
player_00038,player,persistent_player,0.0,True,1,29.752608202,-7.494391589,1,10,11,0,2.078518516,0.0
player_00039,player,persistent_player,0.0,True,1,5.68470573,-13.350019603,0,11,11,0,0.0,0.0
player_00040,player,persistent_player,0.0,True,1,21.897663201,-7.322079648,1,12,13,0,1.786411203,0.0
player_00041,player,persistent_player,0.0,True,1,29.672649904,13.840758393,1,10,11,0,2.790531787,0.0
player_00042,player,persistent_player,0.0,True,1,18.018309764,-30.717182081,0,8,8,0,0.0,0.0
player_00043,player,persistent_player,0.0,True,1,35.424229542,22.013880291,1,9,10,1,3.522525929,0.0
player_00044,player,persistent_player,0.0,True,1,25.821170714,-55.179658754,0,10,10,0,0.0,0.0
player_00045,player,persistent_player,0.0,True,1,44.687167438,-30.26129384,0,5,5,1,0.0,0.0
player_00046,player,persistent_player,0.0,True,1,15.493357558,-38.04668752,0,12,12,1,0.0,0.0
player_00047,player,persistent_player,0.0,True,1,27.034478357,-25.98113459,0,6,6,0,0.0,0.0
player_00048,player,persistent_player,0.0,True,1,7.395903185,-18.541440243,0,13,13,0,0.0,0.0
player_00049,player,persistent_player,0.0,True,1,67.158889466,15.48070545,1,5,6,0,2.72701938,0.0
player_00050,player,persistent_player,0.0,True,1,8.12436143,-10.279360237,0,8,8,1,0.0,0.0
player_00051,player,persistent_player,0.0,True,1,28.505995309,-40.378027868,0,9,9,0,0.0,0.0
player_00052,player,persistent_player,0.0,True,1,16.258123431,-45.084015619,0,11,11,0,0.0,0.0
player_00053,player,persistent_player,0.0,True,1,62.776303431,26.552577704,1,6,7,0,2.730711646,0.0
player_00054,player,persistent_player,0.0,True,1,23.987661446,-4.058476859,1,8,9,0,2.210916904,0.0
player_00055,player,persistent_player,0.0,True,1,17.646260463,-27.424295187,0,9,9,0,0.0,0.0
player_00056,player,persistent_player,0.0,True,1,42.806910734,15.736095174,1,9,10,0,3.373369174,0.0
player_00057,player,persistent_player,0.0,True,1,73.685899582,18.429113376,2,6,9,0,4.203070157,0.0
player_00058,player,persistent_player,0.0,True,1,234.155225504,172.121682426,4,6,10,0,11.529529082,0.0
player_00059,player,persistent_player,0.0,True,1,5.872789452,-17.828858275,0,14,14,0,0.0,0.0
player_00060,player,persistent_player,0.0,True,1,13.312937922,-18.057918852,0,9,9,0,0.0,0.0
player_00061,player,persistent_player,0.0,True,1,6.671731917,-22.31145461,0,12,12,0,0.0,0.0
player_00062,player,persistent_player,0.0,True,1,14.970373402,-16.067739181,0,8,8,0,0.0,0.0
player_00063,player,persistent_player,0.0,True,1,7.912830438,-26.109469239,0,14,14,0,0.0,0.0
player_00064,player,persistent_player,0.0,True,1,132.971318801,75.350781163,3,9,12,0,8.888194329,0.0
player_00065,player,persistent_player,0.0,True,1,6.609517722,-19.435910756,0,12,12,0,0.0,0.0
player_00066,player,persistent_player,0.0,True,1,6.811416786,-22.70404282,0,15,15,0,0.0,0.0
player_00067,player,persistent_player,0.0,True,1,15.679855434,-20.18713848,0,8,8,0,0.0,0.0
player_00068,player,persistent_player,0.0,True,1,8.153282491,-15.072519449,0,11,11,0,0.0,0.0
player_00069,player,persistent_player,0.0,True,1,13.236442462,-6.601161167,0,4,4,0,0.0,0.0
player_00070,player,persistent_player,0.0,True,1,24.743244843,-25.450904484,0,5,5,0,0.0,0.0
player_00071,player,persistent_player,0.0,True,1,70.274386002,11.627746315,1,4,5,0,2.515228632,0.0
player_00072,player,persistent_player,0.0,True,1,92.548555333,14.944410328,1,4,5,1,2.324213176,0.0
player_00073,player,persistent_player,0.0,True,1,89.802899189,-92.123424986,2,10,12,0,4.803933838,0.0
player_00074,player,persistent_player,0.0,True,1,92.044563719,-3.050026138,1,8,9,0,2.810304458,0.0
player_00075,player,persistent_player,0.0,True,1,20.923693879,-19.849276539,0,5,5,0,0.0,0.0
player_00076,player,persistent_player,0.0,True,1,17.332438938,-23.937825817,0,10,10,1,0.0,0.0
player_00077,player,persistent_player,0.0,True,1,43.629677291,-15.78839607,0,3,3,1,0.0,0.0
player_00078,player,persistent_player,0.0,True,1,31.646406318,-39.5342684,0,8,8,0,0.0,0.0
player_00079,player,persistent_player,0.0,True,1,112.37917576,-22.682039735,2,9,11,0,4.754600781,0.0
player_00080,player,persistent_player,0.0,True,1,175.024196472,108.659724585,3,6,9,0,7.526080283,0.0
player_00081,player,persistent_player,0.0,True,1,15.050468659,2.550468659,1,14,15,1,2.425589661,0.0
player_00082,player,persistent_player,0.0,True,1,45.320659427,-59.636520284,0,9,9,0,0.0,0.0
player_00083,player,persistent_player,0.0,True,1,7.049869397,-17.104854511,0,11,11,1,0.0,0.0
player_00084,player,persistent_player,0.0,True,1,19.623627479,-53.415575775,0,13,13,0,0.0,0.0
player_00085,player,persistent_player,0.0,True,1,9.983292156,-14.879966573,0,8,8,1,0.0,0.0
player_00086,player,persistent_player,0.0,True,1,39.749252085,-69.872137927,0,9,9,0,0.0,0.0
player_00087,player,persistent_player,0.0,True,1,86.549949256,-43.594895234,1,6,7,1,2.075538887,0.0
player_00088,player,persistent_player,0.0,True,1,72.21102015,9.997999929,1,6,7,0,1.809749943,0.0
player_00089,player,persistent_player,0.0,True,1,109.554051468,48.485427701,1,4,5,0,3.846974703,0.0
player_00090,player,persistent_player,0.0,True,1,40.912299312,3.892419663,1,6,7,2,1.987717102,0.0
player_00091,player,persistent_player,0.0,True,1,7.689090256,-11.260868013,0,8,8,0,0.0,0.0
player_00092,player,persistent_player,0.0,True,1,3.032860043,-15.336655327,0,14,14,0,0.0,0.0
player_00093,player,persistent_player,0.0,True,1,56.202361938,19.317277546,1,7,8,0,2.569090579,0.0
player_00094,player,persistent_player,0.0,True,1,5.006434811,-12.175074144,0,12,12,0,0.0,0.0
player_00095,player,persistent_player,0.0,True,1,132.944410812,86.570122419,3,6,9,0,7.80608262,0.0
player_00096,player,persistent_player,0.0,True,1,4.515774438,-7.984225562,0,7,7,0,0.0,0.0
player_00097,player,occasional_player,0.0,True,1,3.962374274,-55.19481195,0,20,20,0,0.0,0.0
player_00098,player,occasional_player,0.0,True,1,5.93163608,-35.574000898,0,13,13,0,0.0,0.0
player_00099,player,opportunistic_player,0.0,True,1,13.595993068,-49.239203918,0,14,14,0,0.0,0.0
player_00100,player,occasional_player,0.0,True,1,6.814040131,-20.269394656,0,10,10,1,0.0,0.0
player_00101,player,opportunistic_player,0.0,True,1,12.21163556,-30.92037829,0,11,11,0,0.0,0.0
player_00102,player,occasional_player,0.0,True,1,6.395667337,-22.597935367,0,8,8,0,0.0,0.0
player_00103,player,occasional_player,0.0,True,1,32.574092935,24.17274323,2,12,14,0,6.042115809,0.0
player_00104,player,occasional_player,0.0,True,1,5.599728259,-22.18352088,0,8,8,0,0.0,0.0
player_00105,player,occasional_player,0.0,True,1,0.796790487,-4.57118346,0,14,14,1,0.0,0.0
player_00106,player,occasional_player,0.0,True,1,1.957585056,-3.042414944,0,7,7,0,0.0,0.0
player_00107,player,occasional_player,0.0,True,1,1.950403079,-9.087391476,0,11,11,0,0.0,0.0
player_00108,player,occasional_player,0.0,True,1,2.914052964,-10.208636366,0,10,10,0,0.0,0.0
player_00109,player,occasional_player,0.0,True,1,152.69397443,117.623037689,4,5,9,0,9.675559074,0.0
player_00110,player,occasional_player,0.0,True,1,3.043440687,-16.251422384,0,12,12,1,0.0,0.0
player_00111,player,occasional_player,0.0,True,1,2.946190554,-8.085503785,0,9,9,0,0.0,0.0
player_00112,player,opportunistic_player,0.0,True,1,166.458100755,142.508048325,3,6,9,0,11.10373987,0.0
player_00113,player,occasional_player,0.0,True,1,5.732511549,-16.855410383,0,8,8,0,0.0,0.0
player_00114,player,occasional_player,0.0,True,1,9.871889984,-9.826526186,0,5,5,0,0.0,0.0
player_00115,player,occasional_player,0.0,True,1,2.434930082,-14.886002063,0,13,13,0,0.0,0.0
player_00116,player,occasional_player,0.0,True,1,28.918702946,-15.395819646,1,16,17,1,3.20174556,0.0
player_00117,player,occasional_player,0.0,True,1,6.187420356,-25.080294419,0,9,9,1,0.0,0.0
player_00118,player,occasional_player,0.0,True,1,4.808375799,-11.509297204,0,9,9,0,0.0,0.0
player_00119,player,occasional_player,0.0,True,1,48.676109543,10.491721951,1,9,10,0,2.109697589,0.0
player_00120,player,opportunistic_player,0.0,True,1,52.260295054,37.260295054,3,13,16,0,8.074347238,0.0
player_00121,player,occasional_player,0.0,True,1,2.039069549,-6.874517863,0,10,10,0,0.0,0.0
player_00122,player,occasional_player,0.0,True,1,7.81481929,-19.020262602,0,8,8,1,0.0,0.0
player_00123,player,occasional_player,0.0,True,1,5.918132353,-24.664832078,0,11,11,0,0.0,0.0
player_00124,player,occasional_player,0.0,True,1,1.674934223,-13.794702,0,13,13,0,0.0,0.0
player_00125,player,occasional_player,0.0,True,1,1.062007006,-6.35495283,0,12,12,0,0.0,0.0
player_00126,player,occasional_player,0.0,True,1,5.065117569,-26.390696416,0,12,12,0,0.0,0.0
player_00127,player,occasional_player,0.0,True,1,6.598035172,-19.067751467,0,9,9,0,0.0,0.0
player_00128,player,opportunistic_player,0.0,True,1,16.465144013,-25.40741351,0,7,7,2,0.0,0.0
player_00129,player,occasional_player,0.0,True,1,8.214385385,-13.32847014,1,13,14,0,2.326888601,0.0
player_00130,player,occasional_player,0.0,True,1,116.540599415,70.778090573,3,8,11,0,8.795244808,0.0
player_00131,player,occasional_player,0.0,True,1,3.188633248,-28.604087733,0,15,15,0,0.0,0.0
player_00132,player,occasional_player,0.0,True,1,2.282421209,-16.347485852,0,13,13,0,0.0,0.0
player_00133,player,occasional_player,0.0,True,1,107.036578027,98.553059586,2,7,9,0,6.964842576,0.0
player_00134,player,occasional_player,0.0,True,1,20.140265897,14.905127753,1,13,14,0,4.523075502,0.0
player_00135,player,occasional_player,0.0,True,1,116.177136664,-58.822863336,2,8,10,0,5.173792932,0.0
player_00136,player,occasional_player,0.0,True,1,2.564501462,-2.435498538,0,5,5,1,0.0,0.0
player_00137,player,occasional_player,0.0,True,1,0.47240935,-7.125684254,0,17,17,0,0.0,0.0
player_00138,player,occasional_player,0.0,True,1,27.471180564,3.073363814,2,10,12,0,4.472900985,0.0
player_00139,player,occasional_player,0.0,True,1,1.871422881,-6.728782291,0,10,10,1,0.0,0.0
player_00140,player,occasional_player,0.0,True,1,0.9877872,-5.699194868,0,13,13,0,0.0,0.0
player_00141,player,occasional_player,0.0,True,1,2.10150258,-11.795505485,0,11,11,0,0.0,0.0
player_00142,player,occasional_player,0.0,True,1,19.71355325,-23.483784976,0,5,5,0,0.0,0.0
player_00143,player,opportunistic_player,0.0,True,1,4.709452258,-10.290547742,0,11,11,0,0.0,0.0
player_00144,player,occasional_player,0.0,True,1,4.285541661,-11.144563068,0,7,7,1,0.0,0.0
player_00145,player,occasional_player,0.0,True,1,1.479165635,-5.942430437,0,10,10,0,0.0,0.0
player_00146,player,opportunistic_player,0.0,True,1,10.627541096,-48.366377829,0,14,14,0,0.0,0.0
player_00147,player,occasional_player,0.0,True,1,2.43605648,-6.439599581,0,9,9,2,0.0,0.0
player_00148,player,occasional_player,0.0,True,1,66.030235241,-0.748176611,1,5,6,1,2.640997651,0.0
player_00149,player,occasional_player,0.0,True,1,82.422919171,2.431704223,2,7,9,2,4.777939372,0.0
player_00150,player,occasional_player,0.0,True,1,87.165236441,-7.150486416,2,10,12,0,8.574418959,0.0
player_00151,player,opportunistic_player,0.0,True,1,145.50575821,-18.780369992,1,5,6,0,3.651962395,0.0
player_00152,player,occasional_player,0.0,True,1,1.164613212,-7.74344925,0,15,15,0,0.0,0.0
player_00153,player,occasional_player,0.0,True,1,0.49372002,-4.50627998,0,15,15,0,0.0,0.0
player_00154,player,opportunistic_player,0.0,True,1,12.376721846,-28.900813981,0,9,9,0,0.0,0.0
player_00155,player,occasional_player,0.0,True,1,0.805408764,-10.765258758,0,16,16,0,0.0,0.0
player_00156,player,occasional_player,0.0,True,1,54.753858088,34.536771983,3,10,13,0,5.792762651,0.0
player_00157,player,occasional_player,0.0,True,1,62.29486605,41.604375156,1,2,3,0,2.800758047,0.0
player_00158,player,occasional_player,0.0,True,1,4.218313854,-6.732385269,0,7,7,0,0.0,0.0
player_00159,player,occasional_player,0.0,True,1,3.787422732,-7.31120118,0,6,6,0,0.0,0.0
player_00160,player,occasional_player,0.0,True,1,2.936267128,-6.409031596,0,9,9,0,0.0,0.0
player_00161,player,occasional_player,0.0,True,1,17.207882717,-20.650190027,0,6,6,0,0.0,0.0
player_00162,player,occasional_player,0.0,True,1,5.116665327,-10.620526468,0,6,6,1,0.0,0.0
player_00163,player,occasional_player,0.0,True,1,83.05831022,0.557183703,1,7,8,1,2.295828123,0.0
player_00164,player,occasional_player,0.0,True,1,1.020198249,-5.925133484,0,11,11,0,0.0,0.0
player_00165,player,occasional_player,0.0,True,1,1.932531797,-8.056111644,0,10,10,0,0.0,0.0
player_00166,player,occasional_player,0.0,True,1,4.262520128,-8.393157669,0,7,7,0,0.0,0.0
player_00167,player,occasional_player,0.0,True,1,7.914940453,-58.030957915,0,13,13,0,0.0,0.0
player_00168,player,occasional_player,0.0,True,1,3.960279592,-11.535367247,0,9,9,0,0.0,0.0
player_00169,player,occasional_player,0.0,True,1,175.726086017,110.64744568,4,5,9,0,10.033988398,0.0
player_00170,player,occasional_player,0.0,True,1,4.360707614,-10.672712733,0,9,9,0,0.0,0.0
player_00171,player,occasional_player,0.0,True,1,4.47468331,-9.367894217,0,7,7,0,0.0,0.0
player_00172,player,occasional_player,0.0,True,1,203.729899146,67.416796348,4,3,7,0,7.636263769,0.0
player_00173,player,occasional_player,0.0,True,1,3.901448901,-31.525503839,0,13,13,0,0.0,0.0
player_00174,player,occasional_player,0.0,True,1,13.51711774,-28.333794766,0,7,7,0,0.0,0.0
player_00175,player,opportunistic_player,0.0,True,1,309.645983788,189.501448054,4,1,5,0,11.059074961,0.0
player_00176,player,opportunistic_player,0.0,True,1,10.019663629,-25.728745444,0,10,10,1,0.0,0.0
player_00177,player,occasional_player,0.0,True,1,30.840205499,17.417421868,1,6,7,0,2.087663549,0.0
player_00178,player,opportunistic_player,0.0,True,1,62.238250499,3.900539652,1,9,10,0,2.210300064,0.0
player_00179,player,occasional_player,0.0,True,1,3.30703798,-11.486803102,0,9,9,1,0.0,0.0
player_00180,player,occasional_player,0.0,True,1,11.883892369,-30.953592321,0,10,10,0,0.0,0.0
player_00181,player,occasional_player,0.0,True,1,274.94539599,264.532014082,6,3,9,0,17.320991962,0.0
player_00182,player,occasional_player,0.0,True,1,2.240804978,-3.732079698,0,7,7,0,0.0,0.0
player_00183,player,occasional_player,0.0,True,1,4.407591362,-19.016552179,0,9,9,1,0.0,0.0
player_00184,player,occasional_player,0.0,True,1,3.534598716,-25.325441997,0,15,15,0,0.0,0.0
player_00185,player,occasional_player,0.0,True,1,57.080809932,-17.219509272,2,7,9,0,3.53658293,0.0
player_00186,player,occasional_player,0.0,True,1,1.964721867,-9.87672688,0,12,12,0,0.0,0.0
player_00187,player,occasional_player,0.0,True,1,3.493264655,-11.01209722,0,10,10,0,0.0,0.0
player_00188,player,occasional_player,0.0,True,1,0.704810348,-8.146883622,0,18,18,0,0.0,0.0
player_00189,player,occasional_player,0.0,True,1,13.650885358,-22.581961376,0,6,6,0,0.0,0.0
player_00190,player,occasional_player,0.0,True,1,2.852328741,-9.871557537,0,11,11,0,0.0,0.0
player_00191,player,occasional_player,0.0,True,1,7.288012988,-34.448664404,0,11,11,1,0.0,0.0
player_00192,player,occasional_player,0.0,True,1,5.445785245,-13.526776417,0,9,9,1,0.0,0.0
player_00193,player,occasional_player,0.0,True,1,8.324083125,-21.753010519,0,9,9,0,0.0,0.0
player_00194,player,opportunistic_player,0.0,True,1,14.348995844,-40.399378749,0,10,10,0,0.0,0.0
player_00195,player,occasional_player,0.0,True,1,8.035371004,-21.74188864,0,7,7,1,0.0,0.0
player_00196,player,occasional_player,0.0,True,1,3.436078354,-7.92163199,0,9,9,0,0.0,0.0
player_00197,player,opportunistic_player,0.0,True,1,15.008205964,-32.711326547,0,9,9,0,0.0,0.0
player_00198,player,opportunistic_player,0.0,True,1,2.106756423,-12.893243577,0,15,15,0,0.0,0.0
player_00199,player,occasional_player,0.0,True,1,5.792032925,-13.356491275,0,9,9,0,0.0,0.0
player_00200,player,occasional_player,0.0,True,1,1.986443802,-6.295666381,0,9,9,1,0.0,0.0
player_00201,player,occasional_player,0.0,True,1,6.221628912,-5.534411782,0,5,5,1,0.0,0.0
player_00202,player,player_whale,0.0,True,1,184.971945099,-96.017286565,0,6,6,1,0.0,0.0
player_00203,player,occasional_player,0.0,True,1,4.276531163,-7.89104208,0,9,9,0,0.0,0.0
player_00204,player,occasional_player,0.0,True,1,5.257735754,-9.322687573,0,9,9,0,0.0,0.0
player_00205,player,occasional_player,0.0,True,1,15.78086243,-20.714831451,0,6,6,0,0.0,0.0
player_00206,player,occasional_player,0.0,True,1,3.412906637,-31.7598801,0,14,14,0,0.0,0.0
player_00207,player,opportunistic_player,0.0,True,1,178.868453774,-46.614548565,2,6,8,0,4.586354482,0.0
player_00208,player,occasional_player,0.0,True,1,1.465322918,-7.127273475,0,12,12,0,0.0,0.0
player_00209,player,opportunistic_player,0.0,True,1,8.23701592,-16.388739626,0,8,8,1,0.0,0.0
player_00210,player,occasional_player,0.0,True,1,33.527830307,5.244775597,1,10,11,1,3.207355297,0.0
player_00211,player,opportunistic_player,0.0,True,1,128.981607485,62.185013444,3,8,11,0,7.598838694,0.0
player_00212,player,occasional_player,0.0,True,1,3.714368213,-11.864427248,0,10,10,0,0.0,0.0
player_00213,player,occasional_player,0.0,True,1,2.502895574,-16.30292533,0,11,11,0,0.0,0.0
player_00214,player,occasional_player,0.0,True,1,1.509529852,-7.083836975,0,12,12,0,0.0,0.0
player_00215,player,occasional_player,0.0,True,1,2.918857957,-6.150796788,0,7,7,0,0.0,0.0
player_00216,player,occasional_player,0.0,True,1,4.202898497,-13.959172139,0,10,10,1,0.0,0.0
player_00217,player,occasional_player,0.0,True,1,75.690255004,55.698714963,2,7,9,0,4.915369295,0.0
player_00218,player,occasional_player,0.0,True,1,2.694027581,-6.141171081,0,7,7,1,0.0,0.0
player_00219,player,occasional_player,0.0,True,1,4.359234518,-8.067199931,0,7,7,0,0.0,0.0
player_00220,player,occasional_player,0.0,True,1,6.760107468,-13.955922496,0,10,10,1,0.0,0.0
player_00221,player,occasional_player,0.0,True,1,9.849349208,-17.795328176,0,7,7,0,0.0,0.0
player_00222,player,occasional_player,0.0,True,1,9.097571614,-16.236545462,0,6,6,0,0.0,0.0
player_00223,player,occasional_player,0.0,True,1,26.235262918,-12.607296864,0,3,3,0,0.0,0.0
player_00224,player,opportunistic_player,0.0,True,1,6.013187846,-9.332886115,0,7,7,0,0.0,0.0
player_00225,player,opportunistic_player,0.0,True,1,14.679198698,-18.855906378,0,6,6,0,0.0,0.0
player_00226,player,occasional_player,0.0,True,1,1.399782986,-3.600217014,0,8,8,0,0.0,0.0
player_00227,player,occasional_player,0.0,True,1,1.157298133,-3.842701867,0,9,9,0,0.0,0.0
player_00228,player,occasional_player,0.0,True,1,3.072673933,-3.78901664,0,7,7,1,0.0,0.0
player_00229,player,player_whale,0.0,True,1,546.029438983,59.669555014,4,5,9,0,8.243873328,0.0
player_00230,player,occasional_player,0.0,True,1,15.824046207,-28.889733662,0,7,7,1,0.0,0.0
player_00231,player,occasional_player,0.0,True,1,10.008293612,-13.924347614,0,5,5,0,0.0,0.0
player_00232,player,occasional_player,0.0,True,1,2.421261416,-6.001363839,0,8,8,0,0.0,0.0
player_00233,player,opportunistic_player,0.0,True,1,7.033998447,-15.869258691,0,10,10,0,0.0,0.0
player_00234,player,opportunistic_player,0.0,True,1,12.008751847,-19.999338057,0,9,9,0,0.0,0.0
player_00235,player,occasional_player,0.0,True,1,9.532581895,-21.523116111,0,8,8,0,0.0,0.0
player_00236,player,occasional_player,0.0,True,1,1.565568413,-3.528244706,0,7,7,0,0.0,0.0
player_00237,player,occasional_player,0.0,True,1,95.090867858,77.537770287,3,9,12,0,7.808162278,0.0
player_00238,player,occasional_player,0.0,True,1,1.964432864,-11.618607415,0,12,12,0,0.0,0.0
player_00239,player,opportunistic_player,0.0,True,1,311.541969714,131.301107271,6,4,10,0,12.440468209,0.0
player_00240,player,opportunistic_player,0.0,True,1,51.630783934,16.478501804,1,11,12,0,2.834707373,0.0
player_00241,player,occasional_player,0.0,True,1,3.359597282,-17.905837223,0,11,11,0,0.0,0.0
player_00242,player,occasional_player,0.0,True,1,15.317796475,-26.852858924,1,12,13,0,1.849988706,0.0
player_00243,player,opportunistic_player,0.0,True,1,370.238966335,-79.761033665,1,3,4,0,1.685358833,0.0
player_00244,player,occasional_player,0.0,True,1,2.991933671,-11.549997532,0,10,10,0,0.0,0.0
player_00245,player,occasional_player,0.0,True,1,16.31455202,-8.126362021,0,3,3,0,0.0,0.0
player_00246,player,occasional_player,0.0,True,1,1.849294151,-3.150705849,0,7,7,0,0.0,0.0
player_00247,player,occasional_player,0.0,True,1,3.406486514,-12.985274354,0,8,8,0,0.0,0.0
player_00248,player,player_whale,0.0,True,1,219.355499171,-21.122386844,1,5,6,0,2.099093985,0.0
player_00249,player,occasional_player,0.0,True,1,1.819605406,-8.502320801,0,11,11,0,0.0,0.0
player_00250,player,occasional_player,0.0,True,1,12.50128643,-14.53830317,0,5,5,0,0.0,0.0
player_00251,player,occasional_player,0.0,True,1,28.643502125,-25.82628421,0,4,4,0,0.0,0.0
player_00252,player,occasional_player,0.0,True,1,147.701839669,-12.66882139,4,8,12,0,12.417138818,0.0
player_00253,player,occasional_player,0.0,True,1,91.010839226,-54.040072846,1,9,10,0,5.000025284,0.0
player_00254,player,occasional_player,0.0,True,1,6.47578785,-10.916985653,0,7,7,0,0.0,0.0
player_00255,player,opportunistic_player,0.0,True,1,95.401542048,-59.82345282,1,8,9,0,2.779892922,0.0
player_00256,player,occasional_player,0.0,True,1,20.705642857,-56.41385869,0,8,8,0,0.0,0.0
player_00257,player,occasional_player,0.0,True,1,5.759129967,-8.364594353,0,7,7,0,0.0,0.0
player_00258,player,player_whale,0.0,True,1,360.959424137,185.959424137,5,3,8,0,11.616050573,0.0
player_00259,player,player_whale,0.0,True,1,291.582010854,52.886876871,2,5,7,0,6.52077465,0.0
player_00260,player,occasional_player,0.0,True,1,30.252869698,-34.717600788,0,4,4,0,0.0,0.0
player_00261,player,occasional_player,0.0,True,1,36.835586718,8.218315215,1,8,9,0,3.132902833,0.0
player_00262,player,occasional_player,0.0,True,1,1.374405604,-3.625594396,0,8,8,0,0.0,0.0
player_00263,player,opportunistic_player,0.0,True,1,32.165754339,-58.784481708,0,8,8,0,0.0,0.0
player_00264,player,occasional_player,0.0,True,1,4.306948355,-6.104151794,0,7,7,1,0.0,0.0
player_00265,player,occasional_player,0.0,True,1,129.66291568,69.168196821,3,3,6,1,7.597044319,0.0
player_00266,player,player_whale,0.0,True,1,442.585802905,-41.66483059,1,4,5,0,2.461777614,0.0
player_00267,player,player_whale,0.0,True,1,113.73534454,-61.26465546,0,6,6,0,0.0,0.0
player_00268,player,occasional_player,0.0,True,1,13.560995402,-69.87209903,0,11,11,0,0.0,0.0
player_00269,player,opportunistic_player,0.0,True,1,14.216292264,-19.375789684,0,7,7,0,0.0,0.0
player_00270,player,occasional_player,0.0,True,1,26.612231686,-14.936795819,1,9,10,0,1.910484971,0.0
player_00271,player,occasional_player,0.0,True,1,11.684505104,-20.305898177,0,7,7,0,0.0,0.0
player_00272,player,opportunistic_player,0.0,True,1,47.004639187,-68.588445883,0,7,7,0,0.0,0.0
player_00273,player,occasional_player,0.0,True,1,1.939301954,-4.370231534,0,7,7,0,0.0,0.0
player_00274,player,occasional_player,0.0,True,1,16.320161361,-17.673974632,0,4,4,0,0.0,0.0
player_00275,player,occasional_player,0.0,True,1,47.876002287,-49.098411328,0,7,7,0,0.0,0.0
