scenario,seed,capital_scale,activated_draws,activation_rate,player_wins,staker_wins,player_win_rate,avg_stakers,avg_staker_tvl,avg_player_positions,avg_player_tvl,median_funding_minutes,p90_funding_minutes,max_funding_minutes,avg_activation_threshold_pct,avg_pending_withdrawn_positions,draws_reaching_floor,minutes_at_floor,funding_clock_resets,funding_staker_withdrawals,queued_staker_withdrawals,avg_queued_staker_withdrawal_minutes,draws_over_24h_funding,max_abs_conservation_error,draws_per_day,avg_effective_player_wallets,median_largest_player_share,median_player_gini,median_player_winner_profit,median_staker_jackpot,median_staker_prorata,protocol_revenue,protocol_revenue_per_day,protocol_take_per_player_sol,staker_pnl,staker_return_per_draw,player_pnl,player_ev_per_stake,player_pnl_per_stake,profitable_stakers,profitable_staker_rate,stakers,profitable_players,profitable_player_rate,players,stage,case_id,changes,draws,safe_pro_rata_share
medium,20270817,1.0,300,1.0,280,20,0.9333333333333333,89.67333333333333,460.49946943358,6.85,6.727403439993333,40.0,51.00000000000023,70.0,0.0069672110433333335,0.056666666666666664,0,0.0,4,99,30,5.0,0,0.0,35.55555555555556,3.93485163,0.4072635,0.4262285,3.9571105795,2.1394312985,4.457148538,113.2075873186037,13.417195534056734,0.056092759674856094,39.934782877192795,0.0002890686130164498,-153.14237019579653,-0.10919461663715754,-0.07587988023501507,186,0.403470715835141,461,138,0.22009569377990432,627,screening,oat__protocol_fee_rate-0p075,"{""protocol_fee_rate"":0.075}",300,0.625
large,20270829,5.0,300,1.0,270,30,0.9,334.3566666666667,8047.79455145544,12.763333333333334,63.57541515434,60.0,80.0,100.0,0.00523394714,0.29,0,0.0,3,667,110,5.0,0,1e-12,21.218074656188605,6.10706258,0.2967225,0.5112479999999999,48.820342873499996,20.1639211665,42.0081690975,1275.4032536232871,90.20533817374918,0.06687088347631576,826.0908264076273,0.0003421603360298792,-2101.494080030915,-0.09797466509042124,-0.11018379116776349,1103,0.5380487804878049,2050,164,0.1583011583011583,1036,screening,oat__protocol_fee_rate-0p075,"{""protocol_fee_rate"":0.075}",300,0.625
small,20270811,0.2,300,1.0,271,29,0.9033333333333333,30.826666666666668,48.499337017386665,4.583333333333333,0.8550528138733333,10.0,30.0,50.0,0.004327533166666666,0.013333333333333334,0,0.0,1,16,16,5.0,0,0.0,74.74048442906573,2.8433115,0.5159655000000001,0.365186,0.381524623,0.208020984,0.450712133,8.639471861805934,2.1523943738755267,0.03368007106941026,14.139780741481305,0.0009718195210525795,-22.779252603287222,-0.09730684053071477,-0.08880251696616925,129,0.8164556962025317,158,122,0.24448897795591182,499,screening,oat__risk_threshold_pct_of_safe_tvl-0p005,"{""risk_threshold_pct_of_safe_tvl"":0.005}",300,0.6499999999999999
medium,20270817,1.0,300,1.0,263,37,0.8766666666666667,96.41333333333333,476.8433172408633,6.046666666666667,5.286238479153333,20.0,40.0,70.0,0.0038807278333333334,0.04,0,0.0,2,71,26,5.0,0,0.0,48.05339265850946,3.7369728633333334,0.40806,0.3828645,3.243264268,1.409333203,3.053555272,61.20348659117478,9.8034505774518,0.03859296601451431,113.99146495760539,0.0007968478032937457,-175.19495154877998,-0.08660686993848817,-0.11047234704454721,347,0.7110655737704918,488,150,0.22556390977443608,665,screening,oat__risk_threshold_pct_of_safe_tvl-0p005,"{""risk_threshold_pct_of_safe_tvl"":0.005}",300,0.6499999999999999
large,20270829,5.0,300,1.0,272,28,0.9066666666666666,351.5933333333333,9260.11668603186,10.733333333333333,47.80856423164333,50.0,70.0,100.0,0.0030369574266666667,0.24,0,0.0,2,539,98,5.0,0,1e-12,26.74922600619195,5.466580716666667,0.31162900000000004,0.4775395,35.629689988500004,14.096744265,30.5429459075,617.1429111618949,55.02698402929588,0.04302875583627635,440.38758744220394,0.0001585248517463763,-1057.5304986040987,-0.07562551422722752,-0.0737336859758796,1137,0.5440191387559808,2090,153,0.15904365904365905,962,screening,oat__risk_threshold_pct_of_safe_tvl-0p005,"{""risk_threshold_pct_of_safe_tvl"":0.005}",300,0.6499999999999999
small,20270811,0.2,300,1.0,275,25,0.9166666666666666,33.55,35.81573900142,4.806666666666667,0.82878861468,20.0,30.0,60.0,0.0064571874,0.03666666666666667,8,140.0,3,17,8,5.0,0,0.0,69.45337620578778,3.133237273333333,0.4597745,0.3449425,0.457276003,0.266440242,0.577287191,8.64451317234242,2.0013020849152867,0.03476766378955835,14.377378659251628,0.0013380875801261194,-23.02189183159405,-0.10396710291450349,-0.09259253575566614,111,0.7161290322580646,155,134,0.2504672897196262,535,screening,oat__risk_threshold_pct_of_safe_tvl-0p0075,"{""risk_threshold_pct_of_safe_tvl"":0.0075}",300,0.6499999999999999
medium,20270817,1.0,300,1.0,268,32,0.8933333333333333,108.95666666666666,478.59693819895335,6.223333333333334,6.607326017606667,30.0,50.0,60.0,0.0056020237,0.07,0,0.0,4,102,23,5.0,0,0.0,42.603550295857985,3.65219456,0.4093525,0.4191485,3.9180383255,1.5789416649999999,3.421040275,74.57734106980654,10.590865003996194,0.037623561518975966,136.49573938856946,0.0009506659187459325,-211.07308045837624,-0.09094973882238044,-0.10648436795557208,423,0.8197674418604651,516,152,0.22585438335809807,673,screening,oat__risk_threshold_pct_of_safe_tvl-0p0075,"{""risk_threshold_pct_of_safe_tvl"":0.0075}",300,0.6499999999999999
large,20270829,5.0,300,1.0,273,27,0.91,361.11333333333334,8312.948565010312,11.363333333333333,56.709069869383335,60.0,70.0,100.0,0.00427690432,0.24333333333333335,0,0.0,5,602,118,5.0,0,1e-12,24.147568474007826,5.8127038,0.3096295,0.479819,44.02059886,14.7709211,32.003662382,746.2295828170514,60.06543316135014,0.04386303546245331,425.08190059916683,0.00017044970958052976,-1171.311483416221,-0.07777814393317077,-0.06884915623515331,813,0.38367154318074564,2119,166,0.16226783968719452,1023,screening,oat__risk_threshold_pct_of_safe_tvl-0p0075,"{""risk_threshold_pct_of_safe_tvl"":0.0075}",300,0.6499999999999999
small,20270811,0.2,300,1.0,276,24,0.92,30.506666666666668,41.74695046595,5.636666666666667,1.0603474450833332,20.0,40.0,60.0,0.009869705803333333,0.04,0,0.0,3,19,14,5.0,0,0.0,50.174216027874564,3.38572852,0.4477565,0.3973215,0.6084080574999999,0.3029126775,0.656310802,11.21530734653681,1.8757308454138217,0.03525670571012817,15.689468588763763,0.0012527436865566615,-26.90477593530057,-0.1059701046060067,-0.08457849063233591,126,0.7974683544303798,158,126,0.22784810126582278,553,screening,oat__risk_threshold_pct_of_safe_tvl-0p0125,"{""risk_threshold_pct_of_safe_tvl"":0.0125}",300,0.6499999999999999
medium,20270817,1.0,300,1.0,263,37,0.8766666666666667,102.56,508.1201146341867,7.836666666666667,7.551982242703334,45.0,70.0,90.0,0.007897378563333333,0.14666666666666667,0,0.0,0,134,34,5.0,0,0.0,28.838451268357808,4.23897817,0.381532,0.4576305,5.084249306,2.341937025,5.074196888,91.64127538943333,8.80930818162777,0.04044910437387765,193.24236144473267,0.0012676947561493707,-284.8836368341663,-0.09397658272630222,-0.1257434263299625,425,0.7741347905282332,549,133,0.18679775280898878,712,screening,oat__risk_threshold_pct_of_safe_tvl-0p0125,"{""risk_threshold_pct_of_safe_tvl"":0.0125}",300,0.6499999999999999
large,20270829,5.0,300,1.0,273,27,0.91,319.62666666666667,9259.572994254784,15.193333333333333,75.18191880617,80.0,100.0,130.0,0.005525851036666666,0.4266666666666667,0,0.0,3,806,94,5.0,0,1e-12,17.081850533807827,6.80664857,0.277085,0.5220125,60.21580918,20.740451995,44.93764599,1014.2362007140349,57.75010395524754,0.04496809059143096,660.9096399167402,0.0002379194088564018,-1675.1458406307777,-0.08040994198956798,-0.07427077623763748,821,0.39757869249394673,2065,163,0.12967382657120127,1257,screening,oat__risk_threshold_pct_of_safe_tvl-0p0125,"{""risk_threshold_pct_of_safe_tvl"":0.0125}",300,0.6499999999999999
small,20270811,0.2,300,1.0,269,31,0.8966666666666666,25.726666666666667,40.41101151052,6.236666666666666,1.21924339605,30.0,40.0,70.0,0.011454979596666666,0.05333333333333334,0,0.0,3,20,8,5.0,0,0.0,45.378151260504204,3.7489335666666666,0.400459,0.40730350000000004,0.731525706,0.318732626,0.690587357,13.535142452856704,2.047332471860678,0.0370042123301131,26.852473705165888,0.0022149469250623693,-40.387616158022546,-0.1112116847881301,-0.11041715512223109,97,0.7404580152671756,131,136,0.21283255086071987,639,screening,oat__risk_threshold_pct_of_safe_tvl-0p015,"{""risk_threshold_pct_of_safe_tvl"":0.015}",300,0.6499999999999999
medium,20270817,1.0,300,1.0,265,35,0.8833333333333333,91.37666666666667,472.37577983422335,8.166666666666666,8.156706637173333,50.0,70.0,90.0,0.009306842093333333,0.13333333333333333,0,0.0,3,129,35,5.0,0,0.0,27.674567584881483,4.592701886666666,0.364342,0.43791599999999997,5.760679132,2.267820002,4.913610005,97.87830630928241,9.029132676833227,0.03999911184056096,164.0117879862523,0.001157353918835628,-261.89009429553477,-0.09898041999268725,-0.107024442561985,440,0.8301886792452831,530,154,0.20698924731182797,744,screening,oat__risk_threshold_pct_of_safe_tvl-0p015,"{""risk_threshold_pct_of_safe_tvl"":0.015}",300,0.6499999999999999
large,20270829,5.0,300,1.0,269,31,0.8966666666666666,306.96,7441.94939830839,14.386666666666667,74.85653135780333,70.0,100.0,130.0,0.00694879079,0.4633333333333333,0,0.0,3,701,103,5.0,0,1e-12,17.962577962577964,6.3505068966666665,0.298667,0.532905,57.290108938,24.447331328,52.969217877,982.5144701831366,58.82830923341857,0.04375100174344884,1115.3692049508088,0.0004995864861270267,-2097.883675133948,-0.08390450302028037,-0.09341797511768982,976,0.4824518042511122,2023,149,0.13127753303964756,1135,screening,oat__risk_threshold_pct_of_safe_tvl-0p015,"{""risk_threshold_pct_of_safe_tvl"":0.015}",300,0.6499999999999999
small,20270811,0.2,300,1.0,259,41,0.8633333333333333,26.71,32.16481579688333,4.62,0.8832366049866667,12.5,30.0,65.0,0.007623336413333333,0.01,5,70.0,1,18,7,5.0,0,0.0,73.59454855195911,3.013990543333333,0.4723125,0.35128950000000003,0.443528333,0.220312659,0.477344094,9.017833295532025,2.21221123433835,0.03403328637958106,26.66259364625946,0.0027631220621760853,-35.680426941791524,-0.10658532002239585,-0.13465786608157407,131,0.8851351351351351,148,115,0.22115384615384615,520,screening,oat__threshold_decay_interval_minutes-5,"{""threshold_decay_interval_minutes"":5}",300,0.6499999999999999
medium,20270817,1.0,300,1.0,272,28,0.9066666666666666,108.87666666666667,520.80259613831,6.31,6.651385136743333,30.0,50.0,80.0,0.005591300523333334,0.07333333333333333,0,0.0,3,93,24,5.0,0,0.0,41.478636581853095,3.5875732166666667,0.441791,0.4335875,3.939030766,2.1570292689999997,4.6735634165,73.99000784064802,10.230015486369,0.03707999978927454,99.90261714269015,0.0006394144850240525,-173.89262498333818,-0.08873145381311306,-0.08714607128607776,355,0.6787762906309751,523,146,0.2310126582278481,632,screening,oat__threshold_decay_interval_minutes-5,"{""threshold_decay_interval_minutes"":5}",300,0.6499999999999999
